year,input_flavor,target,region,sim_id,sim_describe,dropped_simulation_sample_id,dropped_spell_sample_id,country_count,num_countries_meeting_target,pop_total,pop_with_data,pop_sim,wgt_adjpro,wgt_growth_rate,specification,growth_type,preference
2029,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,MEA,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,6,1,49727000,29537000,43673000,65.0867691040039,2.211790084838867,pref1005_p99,r80,1005
2029,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,MEA,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,6,1,49727000,29537000,43673000,75.07073974609375,2.9249305725097656,pref1005_p99,r90,1005
2029,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,MEA,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,6,1,49727000,29537000,43673000,80.33051300048828,3.300628900527954,pref1005_p99,r95,1005
2029,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,MEA,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,6,1,49727000,29537000,43673000,80.33051300048828,3.300628900527954,pref1005_p99,r99,1005
2030,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,MEA,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,6,0,49793000,29506000,43753000,52.143157958984375,1.019739031791687,pref1005_p99,r50,1005
2030,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,MEA,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,6,0,49793000,29506000,43753000,54.305381774902344,1.1638870239257812,pref1005_p99,r60,1005
2030,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,MEA,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,6,1,49793000,29506000,43753000,65.511138916015625,2.149195671081543,pref1005_p99,r70,1005
2030,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,MEA,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,6,1,49793000,29506000,43753000,66.490936279296875,2.214515447616577,pref1005_p99,r80,1005
2030,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,MEA,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,6,1,49793000,29506000,43753000,77.16127014160156,2.9258711338043213,pref1005_p99,r90,1005
2030,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,MEA,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,6,1,49793000,29506000,43753000,82.78263854980469,3.300629138946533,pref1005_p99,r95,1005
2030,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,MEA,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,6,1,49793000,29506000,43753000,82.78263854980469,3.300629138946533,pref1005_p99,r99,1005
2015,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22578317,0,0,NA,NA,pref1005_p99,r50,1005
2015,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22578317,0,0,NA,NA,pref1005_p99,r60,1005
2015,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22578317,0,0,NA,NA,pref1005_p99,r70,1005
2015,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22578317,0,0,NA,NA,pref1005_p99,r80,1005
2015,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22578317,0,0,NA,NA,pref1005_p99,r90,1005
2015,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22578317,0,0,NA,NA,pref1005_p99,r95,1005
2015,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22578317,0,0,NA,NA,pref1005_p99,r99,1005
2016,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22737231,0,0,NA,NA,pref1005_p99,r50,1005
2016,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22737231,0,0,NA,NA,pref1005_p99,r60,1005
2016,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22737231,0,0,NA,NA,pref1005_p99,r70,1005
2016,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22737231,0,0,NA,NA,pref1005_p99,r80,1005
2016,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22737231,0,0,NA,NA,pref1005_p99,r90,1005
2016,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22737231,0,0,NA,NA,pref1005_p99,r95,1005
2016,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22737231,0,0,NA,NA,pref1005_p99,r99,1005
2017,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22894988,0,0,NA,NA,pref1005_p99,r50,1005
2017,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22894988,0,0,NA,NA,pref1005_p99,r60,1005
2017,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22894988,0,0,NA,NA,pref1005_p99,r70,1005
2017,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22894988,0,0,NA,NA,pref1005_p99,r80,1005
2017,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22894988,0,0,NA,NA,pref1005_p99,r90,1005
2017,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22894988,0,0,NA,NA,pref1005_p99,r95,1005
2017,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22894988,0,0,NA,NA,pref1005_p99,r99,1005
2018,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23045167,0,0,NA,NA,pref1005_p99,r50,1005
2018,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23045167,0,0,NA,NA,pref1005_p99,r60,1005
2018,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23045167,0,0,NA,NA,pref1005_p99,r70,1005
2018,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23045167,0,0,NA,NA,pref1005_p99,r80,1005
2018,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23045167,0,0,NA,NA,pref1005_p99,r90,1005
2018,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23045167,0,0,NA,NA,pref1005_p99,r95,1005
2018,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23045167,0,0,NA,NA,pref1005_p99,r99,1005
2019,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23143000,0,0,NA,NA,pref1005_p99,r50,1005
2019,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23143000,0,0,NA,NA,pref1005_p99,r60,1005
2019,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23143000,0,0,NA,NA,pref1005_p99,r70,1005
2019,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23143000,0,0,NA,NA,pref1005_p99,r80,1005
2019,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23143000,0,0,NA,NA,pref1005_p99,r90,1005
2019,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23143000,0,0,NA,NA,pref1005_p99,r95,1005
2019,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23143000,0,0,NA,NA,pref1005_p99,r99,1005
2020,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23127000,0,0,NA,NA,pref1005_p99,r50,1005
2020,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23127000,0,0,NA,NA,pref1005_p99,r60,1005
2020,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23127000,0,0,NA,NA,pref1005_p99,r70,1005
2020,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23127000,0,0,NA,NA,pref1005_p99,r80,1005
2020,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23127000,0,0,NA,NA,pref1005_p99,r90,1005
2020,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23127000,0,0,NA,NA,pref1005_p99,r95,1005
2020,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23127000,0,0,NA,NA,pref1005_p99,r99,1005
2021,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23120000,0,0,NA,NA,pref1005_p99,r50,1005
2021,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23120000,0,0,NA,NA,pref1005_p99,r60,1005
2021,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23120000,0,0,NA,NA,pref1005_p99,r70,1005
2021,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23120000,0,0,NA,NA,pref1005_p99,r80,1005
2021,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23120000,0,0,NA,NA,pref1005_p99,r90,1005
2021,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23120000,0,0,NA,NA,pref1005_p99,r95,1005
2021,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,23120000,0,0,NA,NA,pref1005_p99,r99,1005
2022,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22992000,0,0,NA,NA,pref1005_p99,r50,1005
2022,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22992000,0,0,NA,NA,pref1005_p99,r60,1005
2022,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22992000,0,0,NA,NA,pref1005_p99,r70,1005
2022,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22992000,0,0,NA,NA,pref1005_p99,r80,1005
2022,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22992000,0,0,NA,NA,pref1005_p99,r90,1005
2022,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22992000,0,0,NA,NA,pref1005_p99,r95,1005
2022,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22992000,0,0,NA,NA,pref1005_p99,r99,1005
2023,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22774000,0,0,NA,NA,pref1005_p99,r50,1005
2023,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22774000,0,0,NA,NA,pref1005_p99,r60,1005
2023,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22774000,0,0,NA,NA,pref1005_p99,r70,1005
2023,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22774000,0,0,NA,NA,pref1005_p99,r80,1005
2023,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22774000,0,0,NA,NA,pref1005_p99,r90,1005
2023,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22774000,0,0,NA,NA,pref1005_p99,r95,1005
2023,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22774000,0,0,NA,NA,pref1005_p99,r99,1005
2024,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22527000,0,0,NA,NA,pref1005_p99,r50,1005
2024,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22527000,0,0,NA,NA,pref1005_p99,r60,1005
2024,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22527000,0,0,NA,NA,pref1005_p99,r70,1005
2024,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22527000,0,0,NA,NA,pref1005_p99,r80,1005
2024,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22527000,0,0,NA,NA,pref1005_p99,r90,1005
2024,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22527000,0,0,NA,NA,pref1005_p99,r95,1005
2024,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22527000,0,0,NA,NA,pref1005_p99,r99,1005
2025,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22316000,0,0,NA,NA,pref1005_p99,r50,1005
2025,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22316000,0,0,NA,NA,pref1005_p99,r60,1005
2025,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22316000,0,0,NA,NA,pref1005_p99,r70,1005
2025,preference: 1005 | rate_flavor: growei | benchmark: _r80,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22316000,0,0,NA,NA,pref1005_p99,r80,1005
2025,preference: 1005 | rate_flavor: growei | benchmark: _r90,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22316000,0,0,NA,NA,pref1005_p99,r90,1005
2025,preference: 1005 | rate_flavor: growei | benchmark: _r95,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22316000,0,0,NA,NA,pref1005_p99,r95,1005
2025,preference: 1005 | rate_flavor: growei | benchmark: _r99,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22316000,0,0,NA,NA,pref1005_p99,r99,1005
2026,preference: 1005 | rate_flavor: growei | benchmark: _r50,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22261000,0,0,NA,NA,pref1005_p99,r50,1005
2026,preference: 1005 | rate_flavor: growei | benchmark: _r60,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22261000,0,0,NA,NA,pref1005_p99,r60,1005
2026,preference: 1005 | rate_flavor: growei | benchmark: _r70,1,NAC,pref1,filename(pref1005_p99) + ifspell(if delta_adj_pct > -2 & delta_adj_pct < 4 & year_assessment>2000 & lendingtype!=,Full Sample Used,Full Sample Used,0,0,22261000,0,0,NA,NA,pref1005_p99,r70,1005
