countrycode,year,uis_ceage_1,se_prm_durs
GNB,2021,,6
GNB,2022,,6
GNB,2023,,
GNB,2024,,
GNB,2025,,
GNB,2026,,
GNB,2027,,
GNB,2028,,
GNB,2029,,
GNB,2030,,
GNB,2031,,
GNB,2032,,
GNB,2033,,
GNB,2034,,
GNB,2035,,
GNB,2036,,
GNB,2037,,
GNB,2038,,
GNB,2039,,
GNB,2040,,
GNB,2041,,
GNB,2042,,
GNB,2043,,
GNB,2044,,
GNB,2045,,
GNB,2046,,
GNB,2047,,
GNB,2048,,
GNB,2049,,
GNB,2050,,
GNB,2055,,
GNB,2060,,
GNB,2065,,
GNB,2070,,
GNB,2075,,
GNB,2080,,
GNB,2085,,
GNB,2090,,
GNB,2095,,
GNB,2100,,
GNQ,1990,,5
GNQ,1991,,5
GNQ,1992,,5
GNQ,1993,,5
GNQ,1994,,5
GNQ,1995,,5
GNQ,1996,,5
GNQ,1997,7,5
GNQ,1998,7,5
GNQ,1999,7,5
GNQ,2000,7,5
GNQ,2001,7,5
GNQ,2002,7,5
GNQ,2003,7,5
GNQ,2004,7,5
GNQ,2005,7,5
GNQ,2006,7,5
GNQ,2007,7,6
GNQ,2008,7,6
GNQ,2009,7,6
GNQ,2010,7,6
GNQ,2011,7,6
GNQ,2012,7,6
GNQ,2013,7,6
GNQ,2014,7,6
GNQ,2015,7,6
GNQ,2016,7,6
GNQ,2017,7,6
GNQ,2018,7,6
GNQ,2019,7,6
GNQ,2020,,6
GNQ,2021,,6
GNQ,2022,,6
GNQ,2023,,
GNQ,2024,,
GNQ,2025,,
GNQ,2026,,
GNQ,2027,,
GNQ,2028,,
GNQ,2029,,
GNQ,2030,,
GNQ,2031,,
GNQ,2032,,
GNQ,2033,,
GNQ,2034,,
GNQ,2035,,
GNQ,2036,,
GNQ,2037,,
GNQ,2038,,
GNQ,2039,,
GNQ,2040,,
GNQ,2041,,
GNQ,2042,,
GNQ,2043,,
GNQ,2044,,
GNQ,2045,,
GNQ,2046,,
GNQ,2047,,
GNQ,2048,,
GNQ,2049,,
GNQ,2050,,
GNQ,2055,,
GNQ,2060,,
GNQ,2065,,
GNQ,2070,,
GNQ,2075,,
GNQ,2080,,
GNQ,2085,,
GNQ,2090,,
GNQ,2095,,
GNQ,2100,,
GRC,1990,,6
GRC,1991,,6
GRC,1992,,6
GRC,1993,,6
GRC,1994,,6
GRC,1995,,6
GRC,1996,,6
GRC,1997,,6
GRC,1998,6,6
GRC,1999,6,6
GRC,2000,6,6
GRC,2001,6,6
GRC,2002,6,6
GRC,2003,6,6
GRC,2004,6,6
GRC,2005,6,6
GRC,2006,6,6
GRC,2007,6,6
GRC,2008,5,6
GRC,2009,5,6
GRC,2010,5,6
GRC,2011,5,6
GRC,2012,5,6
GRC,2013,5,6
GRC,2014,5,6
GRC,2015,5,6
GRC,2016,5,6
GRC,2017,5,6
GRC,2018,5,6
GRC,2019,5,6
GRC,2020,5,6
GRC,2021,,6
GRC,2022,,6
GRC,2023,,
GRC,2024,,
GRC,2025,,
GRC,2026,,
GRC,2027,,
GRC,2028,,
GRC,2029,,
GRC,2030,,
GRC,2031,,
GRC,2032,,
GRC,2033,,
GRC,2034,,
GRC,2035,,
GRC,2036,,
GRC,2037,,
GRC,2038,,
GRC,2039,,
GRC,2040,,
GRC,2041,,
GRC,2042,,
GRC,2043,,
GRC,2044,,
GRC,2045,,
GRC,2046,,
GRC,2047,,
GRC,2048,,
GRC,2049,,
GRC,2050,,
GRC,2055,,
GRC,2060,,
GRC,2065,,
GRC,2070,,
GRC,2075,,
GRC,2080,,
GRC,2085,,
GRC,2090,,
GRC,2095,,
GRC,2100,,
GRD,1990,,7
GRD,1991,,7
GRD,1992,,7
GRD,1993,,7
GRD,1994,,7
GRD,1995,,7
GRD,1996,,7
GRD,1997,,7
GRD,1998,6,7
GRD,1999,6,7
GRD,2000,6,7
GRD,2001,6,7
GRD,2002,5,7
GRD,2003,5,7
GRD,2004,5,7
GRD,2005,5,7
GRD,2006,5,7
GRD,2007,5,7
GRD,2008,5,7
GRD,2009,5,7
GRD,2010,5,7
GRD,2011,5,7
GRD,2012,5,7
GRD,2013,5,7
GRD,2014,5,7
GRD,2015,5,7
GRD,2016,5,7
GRD,2017,5,7
GRD,2018,5,7
GRD,2019,5,7
GRD,2020,,7
GRD,2021,,7
GRD,2022,,7
GRD,2023,,
GRD,2024,,
GRD,2025,,
GRD,2026,,
GRD,2027,,
GRD,2028,,
GRD,2029,,
GRD,2030,,
GRD,2031,,
GRD,2032,,
GRD,2033,,
GRD,2034,,
GRD,2035,,
GRD,2036,,
GRD,2037,,
GRD,2038,,
GRD,2039,,
GRD,2040,,
GRD,2041,,
GRD,2042,,
GRD,2043,,
GRD,2044,,
GRD,2045,,
GRD,2046,,
GRD,2047,,
GRD,2048,,
GRD,2049,,
GRD,2050,,
GRD,2055,,
GRD,2060,,
GRD,2065,,
GRD,2070,,
GRD,2075,,
GRD,2080,,
GRD,2085,,
GRD,2090,,
GRD,2095,,
GRD,2100,,
GRL,1990,,
GRL,1991,,
GRL,1992,,
GRL,1993,,
GRL,1994,,
GRL,1995,,
GRL,1996,,
GRL,1997,,
GRL,1998,,
GRL,1999,,
GRL,2000,,
GRL,2001,,
GRL,2002,,
GRL,2003,,
GRL,2004,,
GRL,2005,,
GRL,2006,,
GRL,2007,,
GRL,2008,,
GRL,2009,,
GRL,2010,,
GRL,2011,,
GRL,2012,,
GRL,2013,6,
GRL,2014,6,
GRL,2015,6,
GRL,2016,6,
GRL,2017,6,
GRL,2018,6,
GRL,2019,6,
GRL,2020,,
GRL,2021,,
GRL,2022,,
GRL,2023,,
GRL,2024,,
GRL,2025,,
GRL,2026,,
GRL,2027,,
GRL,2028,,
GRL,2029,,
GRL,2030,,
GRL,2031,,
GRL,2032,,
GRL,2033,,
GRL,2034,,
GRL,2035,,
GRL,2036,,
GRL,2037,,
GRL,2038,,
GRL,2039,,
GRL,2040,,
GRL,2041,,
GRL,2042,,
GRL,2043,,
GRL,2044,,
GRL,2045,,
GRL,2046,,
GRL,2047,,
GRL,2048,,
GRL,2049,,
GRL,2050,,
GRL,2055,,
GRL,2060,,
GRL,2065,,
GRL,2070,,
GRL,2075,,
GRL,2080,,
GRL,2085,,
GRL,2090,,
GRL,2095,,
GRL,2100,,
GTM,1990,,6
GTM,1991,,6
GTM,1992,,6
GTM,1993,,6
GTM,1994,,6
GTM,1995,,6
GTM,1996,,6
GTM,1997,,6
GTM,1998,0,6
GTM,1999,0,6
GTM,2000,0,6
GTM,2001,0,6
GTM,2002,0,6
GTM,2003,0,6
GTM,2004,0,6
GTM,2005,0,6
GTM,2006,0,6
GTM,2007,0,6
GTM,2008,0,6
GTM,2009,0,6
GTM,2010,0,6
GTM,2011,0,6
GTM,2012,0,6
GTM,2013,0,6
GTM,2014,0,6
GTM,2015,0,6
GTM,2016,0,6
GTM,2017,0,6
GTM,2018,0,6
GTM,2019,0,6
GTM,2020,,6
GTM,2021,,6
GTM,2022,,6
GTM,2023,,
GTM,2024,,
GTM,2025,,
GTM,2026,,
GTM,2027,,
GTM,2028,,
GTM,2029,,
GTM,2030,,
GTM,2031,,
GTM,2032,,
GTM,2033,,
GTM,2034,,
GTM,2035,,
GTM,2036,,
GTM,2037,,
GTM,2038,,
GTM,2039,,
GTM,2040,,
GTM,2041,,
GTM,2042,,
GTM,2043,,
GTM,2044,,
GTM,2045,,
GTM,2046,,
GTM,2047,,
GTM,2048,,
GTM,2049,,
GTM,2050,,
GTM,2055,,
GTM,2060,,
GTM,2065,,
GTM,2070,,
GTM,2075,,
GTM,2080,,
GTM,2085,,
GTM,2090,,
GTM,2095,,
GTM,2100,,
GUM,1990,,8
GUM,1991,,8
GUM,1992,,8
GUM,1993,,8
GUM,1994,,8
GUM,1995,,8
GUM,1996,,8
GUM,1997,,8
GUM,1998,0,
GUM,1999,0,
GUM,2000,,
GUM,2001,,
GUM,2002,,
GUM,2003,,
GUM,2004,,
GUM,2005,,
GUM,2006,,
GUM,2007,,
GUM,2008,,
GUM,2009,,
GUM,2010,,
GUM,2011,,
GUM,2012,,
GUM,2013,,
GUM,2014,,
GUM,2015,,
GUM,2016,,
GUM,2017,,8
GUM,2018,0,8
GUM,2019,0,8
GUM,2020,,8
GUM,2021,,8
GUM,2022,,8
GUM,2023,,
GUM,2024,,
GUM,2025,,
GUM,2026,,
GUM,2027,,
GUM,2028,,
GUM,2029,,
GUM,2030,,
GUM,2031,,
GUM,2032,,
GUM,2033,,
GUM,2034,,
GUM,2035,,
GUM,2036,,
GUM,2037,,
GUM,2038,,
GUM,2039,,
GUM,2040,,
GUM,2041,,
GUM,2042,,
GUM,2043,,
GUM,2044,,
GUM,2045,,
GUM,2046,,
GUM,2047,,
GUM,2048,,
GUM,2049,,
GUM,2050,,
GUM,2055,,
GUM,2060,,
GUM,2065,,
GUM,2070,,
GUM,2075,,
GUM,2080,,
GUM,2085,,
GUM,2090,,
GUM,2095,,
GUM,2100,,
GUY,1990,,6
GUY,1991,,6
GUY,1992,,6
GUY,1993,,6
GUY,1994,,6
GUY,1995,,6
GUY,1996,,6
GUY,1997,,6
GUY,1998,6,6
GUY,1999,6,6
GUY,2000,6,6
GUY,2001,6,6
GUY,2002,6,6
GUY,2003,6,6
GUY,2004,6,6
GUY,2005,6,6
GUY,2006,6,6
GUY,2007,6,6
GUY,2008,6,6
GUY,2009,6,6
GUY,2010,6,6
GUY,2011,6,6
GUY,2012,6,6
GUY,2013,6,6
GUY,2014,6,6
GUY,2015,6,6
GUY,2016,6,6
GUY,2017,6,6
GUY,2018,6,6
GUY,2019,6,6
GUY,2020,,6
GUY,2021,,6
GUY,2022,,6
GUY,2023,,
GUY,2024,,
GUY,2025,,
GUY,2026,,
GUY,2027,,
GUY,2028,,
GUY,2029,,
GUY,2030,,
GUY,2031,,
GUY,2032,,
GUY,2033,,
GUY,2034,,
GUY,2035,,
GUY,2036,,
GUY,2037,,
GUY,2038,,
GUY,2039,,
GUY,2040,,
GUY,2041,,
GUY,2042,,
GUY,2043,,
GUY,2044,,
GUY,2045,,
GUY,2046,,
GUY,2047,,
GUY,2048,,
GUY,2049,,
GUY,2050,,
GUY,2055,,
GUY,2060,,
GUY,2065,,
GUY,2070,,
GUY,2075,,
GUY,2080,,
GUY,2085,,
GUY,2090,,
GUY,2095,,
GUY,2100,,
HKG,1990,,6
HKG,1991,,6
HKG,1992,,6
HKG,1993,,6
HKG,1994,,6
HKG,1995,,6
HKG,1996,,6
HKG,1997,,6
HKG,1998,6,6
HKG,1999,6,6
HKG,2000,6,6
HKG,2001,6,6
HKG,2002,6,6
HKG,2003,6,6
HKG,2004,6,6
HKG,2005,6,6
HKG,2006,6,6
HKG,2007,6,6
HKG,2008,6,6
HKG,2009,6,6
HKG,2010,6,6
HKG,2011,6,6
HKG,2012,6,6
HKG,2013,6,6
HKG,2014,6,6
HKG,2015,6,6
HKG,2016,6,6
HKG,2017,6,6
HKG,2018,6,6
HKG,2019,6,6
HKG,2020,,6
HKG,2021,,6
HKG,2022,,6
HKG,2023,,
HKG,2024,,
HKG,2025,,
HKG,2026,,
HKG,2027,,
HKG,2028,,
HKG,2029,,
HKG,2030,,
HKG,2031,,
HKG,2032,,
HKG,2033,,
HKG,2034,,
HKG,2035,,
HKG,2036,,
HKG,2037,,
HKG,2038,,
HKG,2039,,
HKG,2040,,
HKG,2041,,
HKG,2042,,
HKG,2043,,
HKG,2044,,
HKG,2045,,
HKG,2046,,
HKG,2047,,
HKG,2048,,
HKG,2049,,
HKG,2050,,
HKG,2055,,
HKG,2060,,
HKG,2065,,
HKG,2070,,
HKG,2075,,
HKG,2080,,
HKG,2085,,
HKG,2090,,
HKG,2095,,
HKG,2100,,
HND,1990,,6
HND,1991,,6
HND,1992,,6
HND,1993,,6
HND,1994,,6
HND,1995,,6
HND,1996,,6
HND,1997,,6
HND,1998,6,6
HND,1999,6,6
HND,2000,6,6
HND,2001,6,6
HND,2002,6,6
HND,2003,6,6
HND,2004,6,6
HND,2005,6,6
HND,2006,6,6
HND,2007,6,6
HND,2008,6,6
HND,2009,6,6
HND,2010,6,6
HND,2011,5,6
HND,2012,5,6
HND,2013,5,6
HND,2014,5,6
HND,2015,5,6
HND,2016,5,6
HND,2017,5,6
HND,2018,5,6
HND,2019,5,6
HND,2020,,6
HND,2021,,6
HND,2022,,6
HND,2023,,
HND,2024,,
HND,2025,,
HND,2026,,
HND,2027,,
HND,2028,,
HND,2029,,
HND,2030,,
HND,2031,,
HND,2032,,
HND,2033,,
HND,2034,,
HND,2035,,
HND,2036,,
HND,2037,,
HND,2038,,
HND,2039,,
HND,2040,,
HND,2041,,
HND,2042,,
HND,2043,,
HND,2044,,
HND,2045,,
HND,2046,,
HND,2047,,
HND,2048,,
HND,2049,,
HND,2050,,
HND,2055,,
HND,2060,,
HND,2065,,
HND,2070,,
HND,2075,,
HND,2080,,
HND,2085,,
HND,2090,,
HND,2095,,
HND,2100,,
HRV,1990,,4
HRV,1991,,4
HRV,1992,,4
HRV,1993,,4
HRV,1994,,4
HRV,1995,,4
HRV,1996,,4
HRV,1997,,4
HRV,1998,7,4
HRV,1999,7,4
HRV,2000,7,4
HRV,2001,7,4
HRV,2002,7,4
HRV,2003,7,4
HRV,2004,7,4
HRV,2005,7,4
HRV,2006,7,4
HRV,2007,7,4
HRV,2008,7,4
HRV,2009,7,4
HRV,2010,7,4
HRV,2011,7,4
HRV,2012,7,4
HRV,2013,7,4
HRV,2014,7,4
HRV,2015,7,4
HRV,2016,7,4
HRV,2017,7,4
HRV,2018,7,4
HRV,2019,7,4
HRV,2020,,4
HRV,2021,,4
HRV,2022,,4
HRV,2023,,
HRV,2024,,
HRV,2025,,
HRV,2026,,
HRV,2027,,
HRV,2028,,
HRV,2029,,
HRV,2030,,
HRV,2031,,
HRV,2032,,
HRV,2033,,
HRV,2034,,
HRV,2035,,
HRV,2036,,
HRV,2037,,
HRV,2038,,
HRV,2039,,
HRV,2040,,
HRV,2041,,
HRV,2042,,
HRV,2043,,
HRV,2044,,
HRV,2045,,
HRV,2046,,
HRV,2047,,
HRV,2048,,
HRV,2049,,
HRV,2050,,
HRV,2055,,
HRV,2060,,
HRV,2065,,
HRV,2070,,
HRV,2075,,
HRV,2080,,
HRV,2085,,
HRV,2090,,
HRV,2095,,
HRV,2100,,
HTI,1990,,6
HTI,1991,,6
HTI,1992,,6
HTI,1993,,6
HTI,1994,,6
HTI,1995,,6
HTI,1996,,6
HTI,1997,6,6
HTI,1998,6,6
HTI,1999,6,6
HTI,2000,6,6
HTI,2001,6,6
HTI,2002,6,6
HTI,2003,6,6
HTI,2004,6,6
HTI,2005,6,6
HTI,2006,6,6
HTI,2007,6,6
HTI,2008,6,6
HTI,2009,6,6
HTI,2010,6,6
HTI,2011,6,6
HTI,2012,6,6
HTI,2013,6,6
HTI,2014,6,6
HTI,2015,6,6
HTI,2016,6,6
HTI,2017,6,6
HTI,2018,6,6
HTI,2019,6,6
HTI,2020,,6
HTI,2021,,6
HTI,2022,,6
HTI,2023,,
HTI,2024,,
HTI,2025,,
HTI,2026,,
HTI,2027,,
HTI,2028,,
HTI,2029,,
HTI,2030,,
HTI,2031,,
HTI,2032,,
HTI,2033,,
HTI,2034,,
HTI,2035,,
HTI,2036,,
HTI,2037,,
HTI,2038,,
HTI,2039,,
HTI,2040,,
HTI,2041,,
HTI,2042,,
HTI,2043,,
HTI,2044,,
HTI,2045,,
HTI,2046,,
HTI,2047,,
HTI,2048,,
HTI,2049,,
HTI,2050,,
HTI,2055,,
HTI,2060,,
HTI,2065,,
HTI,2070,,
HTI,2075,,
HTI,2080,,
HTI,2085,,
HTI,2090,,
HTI,2095,,
HTI,2100,,
HUN,1990,,4
HUN,1991,,4
HUN,1992,,4
HUN,1993,,4
HUN,1994,,4
HUN,1995,,4
HUN,1996,,4
HUN,1997,,4
HUN,1998,,4
HUN,1999,6,4
HUN,2000,6,4
HUN,2001,6,4
HUN,2002,6,4
HUN,2003,6,4
HUN,2004,6,4
HUN,2005,6,4
HUN,2006,6,4
HUN,2007,6,4
HUN,2008,6,4
HUN,2009,6,4
HUN,2010,6,4
HUN,2011,6,4
HUN,2012,6,4
HUN,2013,6,4
HUN,2014,6,4
HUN,2015,4,4
HUN,2016,4,4
HUN,2017,4,4
HUN,2018,4,4
HUN,2019,4,4
HUN,2020,4,4
HUN,2021,,4
HUN,2022,,4
HUN,2023,,
HUN,2024,,
HUN,2025,,
HUN,2026,,
HUN,2027,,
HUN,2028,,
HUN,2029,,
HUN,2030,,
HUN,2031,,
HUN,2032,,
HUN,2033,,
HUN,2034,,
HUN,2035,,
HUN,2036,,
HUN,2037,,
HUN,2038,,
HUN,2039,,
HUN,2040,,
HUN,2041,,
HUN,2042,,
HUN,2043,,
HUN,2044,,
HUN,2045,,
HUN,2046,,
HUN,2047,,
HUN,2048,,
HUN,2049,,
HUN,2050,,
HUN,2055,,
HUN,2060,,
HUN,2065,,
HUN,2070,,
HUN,2075,,
HUN,2080,,
HUN,2085,,
HUN,2090,,
HUN,2095,,
HUN,2100,,
IDN,1990,,6
IDN,1991,,6
IDN,1992,,6
IDN,1993,,6
IDN,1994,,6
IDN,1995,,6
IDN,1996,,6
IDN,1997,,6
IDN,1998,,6
IDN,1999,,6
IDN,2000,,6
IDN,2001,,6
IDN,2002,7,6
IDN,2003,7,6
IDN,2004,7,6
IDN,2005,7,6
IDN,2006,7,6
IDN,2007,7,6
IDN,2008,7,6
IDN,2009,7,6
IDN,2010,7,6
IDN,2011,7,6
IDN,2012,7,6
IDN,2013,7,6
IDN,2014,7,6
IDN,2015,7,6
IDN,2016,7,6
IDN,2017,7,6
IDN,2018,7,6
IDN,2019,7,6
IDN,2020,,6
IDN,2021,,6
IDN,2022,,6
IDN,2023,,
IDN,2024,,
IDN,2025,,
IDN,2026,,
IDN,2027,,
IDN,2028,,
IDN,2029,,
IDN,2030,,
IDN,2031,,
IDN,2032,,
IDN,2033,,
IDN,2034,,
IDN,2035,,
IDN,2036,,
IDN,2037,,
IDN,2038,,
IDN,2039,,
IDN,2040,,
IDN,2041,,
IDN,2042,,
IDN,2043,,
IDN,2044,,
IDN,2045,,
IDN,2046,,
IDN,2047,,
IDN,2048,,
IDN,2049,,
IDN,2050,,
IDN,2055,,
IDN,2060,,
IDN,2065,,
IDN,2070,,
IDN,2075,,
IDN,2080,,
IDN,2085,,
IDN,2090,,
IDN,2095,,
IDN,2100,,
IMN,1990,,
IMN,1991,,
IMN,1992,,
IMN,1993,,
IMN,1994,,
IMN,1995,,
IMN,1996,,
IMN,1997,,
IMN,1998,,
IMN,1999,,
IMN,2000,,
IMN,2001,,
IMN,2002,,
IMN,2003,,
IMN,2004,,
IMN,2005,,
IMN,2006,,
IMN,2007,,
IMN,2008,,
IMN,2009,,
IMN,2010,,
IMN,2011,,
IMN,2012,,
IMN,2013,,
IMN,2014,,
IMN,2015,,
IMN,2016,,
IMN,2017,,
IMN,2018,,
IMN,2019,,
IMN,2020,,
IMN,2021,,
IMN,2022,,
IMN,2023,,
IMN,2024,,
IMN,2025,,
IMN,2026,,
IMN,2027,,
IMN,2028,,
IMN,2029,,
IMN,2030,,
IMN,2031,,
IMN,2032,,
IMN,2033,,
IMN,2034,,
IMN,2035,,
IMN,2036,,
IMN,2037,,
IMN,2038,,
IMN,2039,,
IMN,2040,,
IMN,2041,,
IMN,2042,,
IMN,2043,,
IMN,2044,,
IMN,2045,,
IMN,2046,,
IMN,2047,,
IMN,2048,,
IMN,2049,,
IMN,2050,,
IMN,2055,,
IMN,2060,,
IMN,2065,,
IMN,2070,,
IMN,2075,,
IMN,2080,,
IMN,2085,,
IMN,2090,,
IMN,2095,,
IMN,2100,,
IND,1990,,5
IND,1991,,5
IND,1992,,5
IND,1993,,5
IND,1994,,5
IND,1995,,5
IND,1996,,5
IND,1997,,5
IND,1998,,5
IND,1999,,5
IND,2000,,5
IND,2001,,5
IND,2002,,5
IND,2003,,5
IND,2004,,5
IND,2005,,5
IND,2006,,5
IND,2007,,5
IND,2008,,5
IND,2009,6,5
IND,2010,6,5
IND,2011,6,5
IND,2012,6,5
IND,2013,6,5
IND,2014,6,5
IND,2015,6,5
IND,2016,6,5
IND,2017,6,5
IND,2018,6,5
IND,2019,6,5
IND,2020,,5
IND,2021,,5
IND,2022,,5
IND,2023,,
IND,2024,,
IND,2025,,
IND,2026,,
IND,2027,,
IND,2028,,
IND,2029,,
IND,2030,,
IND,2031,,
IND,2032,,
IND,2033,,
IND,2034,,
IND,2035,,
IND,2036,,
IND,2037,,
IND,2038,,
IND,2039,,
IND,2040,,
IND,2041,,
IND,2042,,
IND,2043,,
IND,2044,,
IND,2045,,
IND,2046,,
IND,2047,,
IND,2048,,
IND,2049,,
IND,2050,,
IND,2055,,
IND,2060,,
IND,2065,,
IND,2070,,
IND,2075,,
IND,2080,,
IND,2085,,
IND,2090,,
IND,2095,,
IND,2100,,
IRL,1990,,6
IRL,1991,,6
IRL,1992,,6
IRL,1993,,6
IRL,1994,,6
IRL,1995,,6
IRL,1996,,6
IRL,1997,,8
IRL,1998,6,8
IRL,1999,6,8
IRL,2000,6,8
IRL,2001,6,8
IRL,2002,6,8
IRL,2003,6,8
IRL,2004,6,8
IRL,2005,6,8
IRL,2006,6,8
IRL,2007,6,8
IRL,2008,6,8
IRL,2009,6,8
IRL,2010,6,
IRL,2011,6,
IRL,2012,6,
IRL,2013,6,
IRL,2014,6,
IRL,2015,6,
IRL,2016,6,8
IRL,2017,6,8
IRL,2018,6,
IRL,2019,6,8
IRL,2020,6,8
IRL,2021,,8
IRL,2022,,8
IRL,2023,,
IRL,2024,,
IRL,2025,,
IRL,2026,,
IRL,2027,,
IRL,2028,,
IRL,2029,,
IRL,2030,,
IRL,2031,,
IRL,2032,,
IRL,2033,,
IRL,2034,,
IRL,2035,,
IRL,2036,,
IRL,2037,,
IRL,2038,,
IRL,2039,,
IRL,2040,,
IRL,2041,,
IRL,2042,,
IRL,2043,,
IRL,2044,,
IRL,2045,,
IRL,2046,,
IRL,2047,,
IRL,2048,,
IRL,2049,,
IRL,2050,,
IRL,2055,,
IRL,2060,,
IRL,2065,,
IRL,2070,,
IRL,2075,,
IRL,2080,,
IRL,2085,,
IRL,2090,,
IRL,2095,,
IRL,2100,,
IRN,1990,,5
IRN,1991,,5
IRN,1992,,5
IRN,1993,,5
IRN,1994,,5
IRN,1995,,5
IRN,1996,,5
IRN,1997,,5
IRN,1998,6,5
IRN,1999,6,5
IRN,2000,6,5
IRN,2001,6,5
IRN,2002,6,5
IRN,2003,6,5
IRN,2004,6,5
IRN,2005,6,5
IRN,2006,6,5
IRN,2007,6,5
IRN,2008,6,5
IRN,2009,6,5
IRN,2010,6,5
IRN,2011,6,5
IRN,2012,6,5
IRN,2013,6,6
IRN,2014,6,6
IRN,2015,6,6
IRN,2016,6,6
IRN,2017,6,6
IRN,2018,6,6
IRN,2019,6,6
IRN,2020,,6
IRN,2021,,6
IRN,2022,,6
IRN,2023,,
IRN,2024,,
IRN,2025,,
IRN,2026,,
IRN,2027,,
IRN,2028,,
IRN,2029,,
IRN,2030,,
IRN,2031,,
IRN,2032,,
IRN,2033,,
IRN,2034,,
IRN,2035,,
IRN,2036,,
IRN,2037,,
IRN,2038,,
IRN,2039,,
IRN,2040,,
IRN,2041,,
IRN,2042,,
IRN,2043,,
IRN,2044,,
IRN,2045,,
IRN,2046,,
IRN,2047,,
IRN,2048,,
IRN,2049,,
IRN,2050,,
IRN,2055,,
IRN,2060,,
IRN,2065,,
IRN,2070,,
IRN,2075,,
IRN,2080,,
IRN,2085,,
IRN,2090,,
IRN,2095,,
IRN,2100,,
IRQ,1990,,6
IRQ,1991,,6
IRQ,1992,,6
IRQ,1993,,6
IRQ,1994,,6
IRQ,1995,,6
IRQ,1996,,6
IRQ,1997,,6
IRQ,1998,6,6
IRQ,1999,6,6
IRQ,2000,6,6
IRQ,2001,6,6
IRQ,2002,6,6
IRQ,2003,6,6
IRQ,2004,6,6
IRQ,2005,6,6
IRQ,2006,6,6
IRQ,2007,6,6
IRQ,2008,6,6
IRQ,2009,6,6
IRQ,2010,6,6
IRQ,2011,6,6
IRQ,2012,6,6
IRQ,2013,6,6
IRQ,2014,6,6
IRQ,2015,6,6
IRQ,2016,6,6
IRQ,2017,6,6
IRQ,2018,6,6
IRQ,2019,6,6
IRQ,2020,,6
IRQ,2021,,6
IRQ,2022,,6
IRQ,2023,,
IRQ,2024,,
IRQ,2025,,
IRQ,2026,,
IRQ,2027,,
IRQ,2028,,
IRQ,2029,,
IRQ,2030,,
IRQ,2031,,
IRQ,2032,,
IRQ,2033,,
IRQ,2034,,
IRQ,2035,,
IRQ,2036,,
IRQ,2037,,
IRQ,2038,,
IRQ,2039,,
IRQ,2040,,
IRQ,2041,,
IRQ,2042,,
IRQ,2043,,
IRQ,2044,,
IRQ,2045,,
IRQ,2046,,
IRQ,2047,,
IRQ,2048,,
IRQ,2049,,
IRQ,2050,,
IRQ,2055,,
IRQ,2060,,
IRQ,2065,,
IRQ,2070,,
IRQ,2075,,
IRQ,2080,,
IRQ,2085,,
IRQ,2090,,
IRQ,2095,,
IRQ,2100,,
ISL,1990,,6
ISL,1991,,7
ISL,1992,,7
ISL,1993,,7
ISL,1994,,7
ISL,1995,,7
ISL,1996,,7
ISL,1997,,7
ISL,1998,6,7
ISL,1999,6,7
ISL,2000,6,7
ISL,2001,6,7
ISL,2002,6,7
ISL,2003,6,7
ISL,2004,6,7
ISL,2005,6,7
ISL,2006,6,7
ISL,2007,6,7
ISL,2008,6,7
ISL,2009,6,7
ISL,2010,6,7
ISL,2011,6,7
ISL,2012,6,7
ISL,2013,6,7
ISL,2014,6,7
ISL,2015,6,7
ISL,2016,6,7
ISL,2017,6,7
ISL,2018,6,7
ISL,2019,6,7
ISL,2020,6,7
ISL,2021,,7
ISL,2022,,7
ISL,2023,,
ISL,2024,,
ISL,2025,,
ISL,2026,,
ISL,2027,,
ISL,2028,,
ISL,2029,,
ISL,2030,,
ISL,2031,,
ISL,2032,,
ISL,2033,,
ISL,2034,,
ISL,2035,,
ISL,2036,,
ISL,2037,,
ISL,2038,,
ISL,2039,,
ISL,2040,,
ISL,2041,,
ISL,2042,,
ISL,2043,,
ISL,2044,,
ISL,2045,,
ISL,2046,,
ISL,2047,,
ISL,2048,,
ISL,2049,,
ISL,2050,,
ISL,2055,,
ISL,2060,,
ISL,2065,,
ISL,2070,,
ISL,2075,,
ISL,2080,,
ISL,2085,,
ISL,2090,,
ISL,2095,,
ISL,2100,,
ISR,1990,,6
ISR,1991,,6
ISR,1992,,6
ISR,1993,,6
ISR,1994,,6
ISR,1995,,6
ISR,1996,,6
ISR,1997,,6
ISR,1998,5,6
ISR,1999,5,6
ISR,2000,5,6
ISR,2001,5,6
ISR,2002,5,6
ISR,2003,5,6
ISR,2004,5,6
ISR,2005,5,6
ISR,2006,5,6
ISR,2007,5,6
ISR,2008,5,6
ISR,2009,5,6
ISR,2010,5,6
ISR,2011,5,6
ISR,2012,5,6
ISR,2013,5,6
ISR,2014,5,6
ISR,2015,5,6
ISR,2016,3,6
ISR,2017,3,6
ISR,2018,3,6
ISR,2019,3,6
ISR,2020,,6
ISR,2021,,6
ISR,2022,,6
ISR,2023,,
ISR,2024,,
ISR,2025,,
ISR,2026,,
ISR,2027,,
ISR,2028,,
ISR,2029,,
ISR,2030,,
ISR,2031,,
ISR,2032,,
ISR,2033,,
ISR,2034,,
ISR,2035,,
ISR,2036,,
ISR,2037,,
ISR,2038,,
ISR,2039,,
ISR,2040,,
ISR,2041,,
ISR,2042,,
ISR,2043,,
ISR,2044,,
ISR,2045,,
ISR,2046,,
ISR,2047,,
