COUNTRY,SERIES,TIME,Data,SCALE
IRN,SE.LPV.PRIM.SD,YR2001,.2291107177734375,0
IRN,SE.LPV.PRIM.SD.FE,YR2001,.2291107177734375,0
IRN,SE.LPV.PRIM.SD.MA,YR2001,.2291107177734375,0
IRN,SE.LPV.POP.0516,YR2006,15557150.5,0
IRN,SE.LPV.POP.0516.FE,YR2006,7607176,0
IRN,SE.LPV.POP.0516.MA,YR2006,7949974.5,0
IRN,SE.LPV.POP.10,YR2006,1301779,0
IRN,SE.LPV.POP.10.FE,YR2006,636925.5,0
IRN,SE.LPV.POP.10.MA,YR2006,664853.5,0
IRN,SE.LPV.POP.1014,YR2006,6176861,0
IRN,SE.LPV.POP.1014.FE,YR2006,3024468,0
IRN,SE.LPV.POP.1014.MA,YR2006,3152393,0
IRN,SE.LPV.POP.9PLUS,YR2006,5140323.5,0
IRN,SE.LPV.POP.9PLUS.FE,YR2006,2515297.5,0
IRN,SE.LPV.POP.9PLUS.MA,YR2006,2625026,0
IRN,SE.LPV.POP.PRIM,YR2006,9408683,0
IRN,SE.LPV.POP.PRIM.FE,YR2006,4597494,0
IRN,SE.LPV.POP.PRIM.MA,YR2006,4811189,0
IRN,SE.LPV.PRIM,YR2006,40.30177688598633,0
IRN,SE.LPV.PRIM.FE,YR2006,37.74729919433594,0
IRN,SE.LPV.PRIM.LD,YR2006,40.16468811035156,0
IRN,SE.LPV.PRIM.LD.FE,YR2006,37.60434341430664,0
IRN,SE.LPV.PRIM.LD.MA,YR2006,42.38108062744141,0
IRN,SE.LPV.PRIM.LDGAP,YR2006,.1818569451570511,0
IRN,SE.LPV.PRIM.LDGAP.FE,YR2006,.1738610416650772,0
IRN,SE.LPV.PRIM.LDGAP.MA,YR2006,.1879668980836868,0
IRN,SE.LPV.PRIM.LDSEV,YR2006,.0526214130222797,0
IRN,SE.LPV.PRIM.LDSEV.FE,YR2006,.0490916445851326,0
IRN,SE.LPV.PRIM.LDSEV.MA,YR2006,.0553156025707722,0
IRN,SE.LPV.PRIM.LPGAP,YR2006,.4109676629304886,0
IRN,SE.LPV.PRIM.LPGAP.FE,YR2006,.4029717594385147,0
IRN,SE.LPV.PRIM.LPGAP.MA,YR2006,.4170776158571243,0
IRN,SE.LPV.PRIM.LPSEV,YR2006,5.262666219437961,0
IRN,SE.LPV.PRIM.LPSEV.FE,YR2006,4.909689375723246,0
IRN,SE.LPV.PRIM.LPSEV.MA,YR2006,5.532085174287204,0
IRN,SE.LPV.PRIM.MA,YR2006,42.51309204101563,0
IRN,SE.LPV.PRIM.SD,YR2006,.2291107177734375,0
IRN,SE.LPV.PRIM.SD.FE,YR2006,.2291107177734375,0
IRN,SE.LPV.PRIM.SD.MA,YR2006,.2291107177734375,0
IRN,SE.LPV.POP.0516,YR2011,15557150.5,0
IRN,SE.LPV.POP.0516.FE,YR2011,7607176,0
IRN,SE.LPV.POP.0516.MA,YR2011,7949974.5,0
IRN,SE.LPV.POP.10,YR2011,1301779,0
IRN,SE.LPV.POP.10.FE,YR2011,636925.5,0
IRN,SE.LPV.POP.10.MA,YR2011,664853.5,0
IRN,SE.LPV.POP.1014,YR2011,6176861,0
IRN,SE.LPV.POP.1014.FE,YR2011,3024468,0
IRN,SE.LPV.POP.1014.MA,YR2011,3152393,0
IRN,SE.LPV.POP.9PLUS,YR2011,5140323.5,0
IRN,SE.LPV.POP.9PLUS.FE,YR2011,2515297.5,0
IRN,SE.LPV.POP.9PLUS.MA,YR2011,2625026,0
IRN,SE.LPV.POP.PRIM,YR2011,9408683,0
IRN,SE.LPV.POP.PRIM.FE,YR2011,4597494,0
IRN,SE.LPV.POP.PRIM.MA,YR2011,4811189,0
IRN,SE.LPV.PRIM,YR2011,24.4299259185791,0
IRN,SE.LPV.PRIM.FE,YR2011,20.45404052734375,0
IRN,SE.LPV.PRIM.LD,YR2011,24.25638961791992,0
IRN,SE.LPV.PRIM.LD.FE,YR2011,20.2713737487793,0
IRN,SE.LPV.PRIM.LD.MA,YR2011,28.11926651000977,0
IRN,SE.LPV.PRIM.LDGAP,YR2011,.146917536854744,0
IRN,SE.LPV.PRIM.LDGAP.FE,YR2011,.1427967250347137,0
IRN,SE.LPV.PRIM.LDGAP.MA,YR2011,.1497681885957718,0
IRN,SE.LPV.PRIM.LDSEV,YR2011,.0355241224169731,0
IRN,SE.LPV.PRIM.LDSEV.FE,YR2011,.0343169681727886,0
IRN,SE.LPV.PRIM.LDSEV.MA,YR2011,.0363596975803375,0
IRN,SE.LPV.PRIM.LPGAP,YR2011,.3760282546281815,0
IRN,SE.LPV.PRIM.LPGAP.FE,YR2011,.3719074428081512,0
IRN,SE.LPV.PRIM.LPGAP.MA,YR2011,.3788789063692093,0
IRN,SE.LPV.PRIM.LPSEV,YR2011,3.552937158907298,0
IRN,SE.LPV.PRIM.LPSEV.FE,YR2011,3.432221734488849,0
IRN,SE.LPV.PRIM.LPSEV.MA,YR2011,3.636494675243739,0
IRN,SE.LPV.PRIM.MA,YR2011,28.2839527130127,0
IRN,SE.LPV.PRIM.SD,YR2011,.2291107177734375,0
IRN,SE.LPV.PRIM.SD.FE,YR2011,.2291107177734375,0
IRN,SE.LPV.PRIM.SD.MA,YR2011,.2291107177734375,0
IRN,SE.LPV.POP.0516,YR2016,15557150.5,0
IRN,SE.LPV.POP.0516.FE,YR2016,7607176,0
IRN,SE.LPV.POP.0516.MA,YR2016,7949974.5,0
IRN,SE.LPV.POP.10,YR2016,1301779,0
IRN,SE.LPV.POP.10.FE,YR2016,636925.5,0
IRN,SE.LPV.POP.10.MA,YR2016,664853.5,0
IRN,SE.LPV.POP.1014,YR2016,6176861,0
IRN,SE.LPV.POP.1014.FE,YR2016,3024468,0
IRN,SE.LPV.POP.1014.MA,YR2016,3152393,0
IRN,SE.LPV.POP.9PLUS,YR2016,5140323.5,0
IRN,SE.LPV.POP.9PLUS.FE,YR2016,2515297.5,0
IRN,SE.LPV.POP.9PLUS.MA,YR2016,2625026,0
IRN,SE.LPV.POP.PRIM,YR2016,9408683,0
IRN,SE.LPV.POP.PRIM.FE,YR2016,4597494,0
IRN,SE.LPV.POP.PRIM.MA,YR2016,4811189,0
IRN,SE.LPV.PRIM,YR2016,35.24528503417969,0
IRN,SE.LPV.PRIM.FE,YR2016,25.53558731079102,0
IRN,SE.LPV.PRIM.LD,YR2016,35.09658432006836,0
IRN,SE.LPV.PRIM.LD.FE,YR2016,25.36458969116211,0
IRN,SE.LPV.PRIM.LD.MA,YR2016,43.56962203979492,0
IRN,SE.LPV.PRIM.LDGAP,YR2016,.2265287637710571,0
IRN,SE.LPV.PRIM.LDGAP.FE,YR2016,.1991022080183029,0
IRN,SE.LPV.PRIM.LDGAP.MA,YR2016,.2404497861862183,0
IRN,SE.LPV.PRIM.LDSEV,YR2016,.0825944393873215,0
IRN,SE.LPV.PRIM.LDSEV.FE,YR2016,.0678225681185722,0
IRN,SE.LPV.PRIM.LDSEV.MA,YR2016,.0900954008102417,0
IRN,SE.LPV.PRIM.LPGAP,YR2016,.4556394815444946,0
IRN,SE.LPV.PRIM.LPGAP.FE,YR2016,.4282129257917404,0
IRN,SE.LPV.PRIM.LPGAP.MA,YR2016,.4695605039596558,0
IRN,SE.LPV.PRIM.LPSEV,YR2016,8.259968855942134,0
IRN,SE.LPV.PRIM.LPSEV.FE,YR2016,6.782781729067209,0
IRN,SE.LPV.PRIM.LPSEV.MA,YR2016,9.010064998234157,0
IRN,SE.LPV.PRIM.MA,YR2016,43.69890975952148,0
IRN,SE.LPV.PRIM.SD,YR2016,.2291107177734375,0
IRN,SE.LPV.PRIM.SD.FE,YR2016,.2291107177734375,0
IRN,SE.LPV.PRIM.SD.MA,YR2016,.2291107177734375,0
IRN,SE.LPV.POP.0516,YR2021,15557150.5,0
IRN,SE.LPV.POP.0516.FE,YR2021,7607176,0
IRN,SE.LPV.POP.0516.MA,YR2021,7949974.5,0
IRN,SE.LPV.POP.10,YR2021,1301779,0
IRN,SE.LPV.POP.10.FE,YR2021,636925.5,0
IRN,SE.LPV.POP.10.MA,YR2021,664853.5,0
IRN,SE.LPV.POP.1014,YR2021,6176861,0
IRN,SE.LPV.POP.1014.FE,YR2021,3024468,0
IRN,SE.LPV.POP.1014.MA,YR2021,3152393,0
IRN,SE.LPV.POP.9PLUS,YR2021,5140323.5,0
IRN,SE.LPV.POP.9PLUS.FE,YR2021,2515297.5,0
IRN,SE.LPV.POP.9PLUS.MA,YR2021,2625026,0
IRN,SE.LPV.POP.PRIM,YR2021,9408683,0
IRN,SE.LPV.POP.PRIM.FE,YR2021,4597494,0
IRN,SE.LPV.POP.PRIM.MA,YR2021,4811189,0
IRN,SE.LPV.PRIM,YR2021,41.53630065917969,0
IRN,SE.LPV.PRIM.FE,YR2021,37.53769683837891,0
IRN,SE.LPV.PRIM.LD,YR2021,41.40204620361328,0
IRN,SE.LPV.PRIM.LD.FE,YR2021,37.39426040649414,0
IRN,SE.LPV.PRIM.LD.MA,YR2021,44.86476898193359,0
IRN,SE.LPV.PRIM.LDGAP,YR2021,.2066318690776825,0
IRN,SE.LPV.PRIM.LDGAP.FE,YR2021,.2003915011882782,0
IRN,SE.LPV.PRIM.LDGAP.MA,YR2021,.2111710458993912,0
IRN,SE.LPV.PRIM.LDSEV,YR2021,.0705851837992668,0
IRN,SE.LPV.PRIM.LDSEV.FE,YR2021,.0683324187994003,0
IRN,SE.LPV.PRIM.LDSEV.MA,YR2021,.0722363144159317,0
IRN,SE.LPV.PRIM.LPGAP,YR2021,.43574258685112,0
IRN,SE.LPV.PRIM.LPGAP.FE,YR2021,.4295022189617157,0
IRN,SE.LPV.PRIM.LPGAP.MA,YR2021,.4402817636728287,0
IRN,SE.LPV.PRIM.LPSEV,YR2021,7.059043297136667,0
IRN,SE.LPV.PRIM.LPSEV.FE,YR2021,6.833766797150019,0
IRN,SE.LPV.PRIM.LPSEV.MA,YR2021,7.224156358803156,0
IRN,SE.LPV.PRIM.MA,YR2021,44.9910888671875,0
IRN,SE.LPV.PRIM.SD,YR2021,.2291107177734375,0
IRN,SE.LPV.PRIM.SD.FE,YR2021,.2291107177734375,0
IRN,SE.LPV.PRIM.SD.MA,YR2021,.2291107177734375,0
ISL,SE.LPV.POP.0516,YR2001,55451.5,0
ISL,SE.LPV.POP.0516.FE,YR2001,27115,0
ISL,SE.LPV.POP.0516.MA,YR2001,28336.5,0
ISL,SE.LPV.POP.10,YR2001,4930.5,0
ISL,SE.LPV.POP.10.FE,YR2001,2386,0
ISL,SE.LPV.POP.10.MA,YR2001,2544.5,0
ISL,SE.LPV.POP.1014,YR2001,23290,0
ISL,SE.LPV.POP.1014.FE,YR2001,11303,0
ISL,SE.LPV.POP.1014.MA,YR2001,11987,0
ISL,SE.LPV.POP.9PLUS,YR2001,23800,0
ISL,SE.LPV.POP.9PLUS.FE,YR2001,11536,0
ISL,SE.LPV.POP.9PLUS.MA,YR2001,12264,0
ISL,SE.LPV.POP.PRIM,YR2001,37787,0
ISL,SE.LPV.POP.PRIM.FE,YR2001,18386,0
ISL,SE.LPV.POP.PRIM.MA,YR2001,19401,0
ISL,SE.LPV.PRIM,YR2001,10.33147048950195,0
ISL,SE.LPV.PRIM.FE,YR2001,8.342127799987793,0
ISL,SE.LPV.PRIM.LD,YR2001,7.864668369293213,0
ISL,SE.LPV.PRIM.LD.FE,YR2001,5.392813682556152,0
ISL,SE.LPV.PRIM.LD.MA,YR2001,10.289231300354,0
ISL,SE.LPV.PRIM.LDGAP,YR2001,.0927342474460602,0
ISL,SE.LPV.PRIM.LDGAP.FE,YR2001,.0843636319041252,0
ISL,SE.LPV.PRIM.LDGAP.MA,YR2001,.0970735624432564,0
ISL,SE.LPV.PRIM.LDSEV,YR2001,.0149710895493627,0
ISL,SE.LPV.PRIM.LDSEV.FE,YR2001,.0129603371024132,0
ISL,SE.LPV.PRIM.LDSEV.MA,YR2001,.016016049310565,0
ISL,SE.LPV.PRIM.LPGAP,YR2001,2.77010241150856,0
ISL,SE.LPV.PRIM.LPGAP.FE,YR2001,3.201795272529125,0
ISL,SE.LPV.PRIM.LPGAP.MA,YR2001,2.354313857853413,0
ISL,SE.LPV.PRIM.LPSEV,YR2001,1.56879195779562,0
ISL,SE.LPV.PRIM.LPSEV.FE,YR2001,1.393217510581017,0
ISL,SE.LPV.PRIM.LPSEV.MA,YR2001,1.652556268568733,0
ISL,SE.LPV.PRIM.MA,YR2001,12.31421852111816,0
ISL,SE.LPV.PRIM.SD,YR2001,2.6773681640625,0
ISL,SE.LPV.PRIM.SD.FE,YR2001,3.117431640625,0
ISL,SE.LPV.PRIM.SD.MA,YR2001,2.257240295410156,0
ISL,SE.LPV.POP.0516,YR2006,55451.5,0
ISL,SE.LPV.POP.0516.FE,YR2006,27115,0
ISL,SE.LPV.POP.0516.MA,YR2006,28336.5,0
ISL,SE.LPV.POP.10,YR2006,4930.5,0
ISL,SE.LPV.POP.10.FE,YR2006,2386,0
ISL,SE.LPV.POP.10.MA,YR2006,2544.5,0
ISL,SE.LPV.POP.1014,YR2006,23290,0
ISL,SE.LPV.POP.1014.FE,YR2006,11303,0
ISL,SE.LPV.POP.1014.MA,YR2006,11987,0
ISL,SE.LPV.POP.9PLUS,YR2006,23800,0
ISL,SE.LPV.POP.9PLUS.FE,YR2006,11536,0
ISL,SE.LPV.POP.9PLUS.MA,YR2006,12264,0
ISL,SE.LPV.POP.PRIM,YR2006,37787,0
ISL,SE.LPV.POP.PRIM.FE,YR2006,18386,0
ISL,SE.LPV.POP.PRIM.MA,YR2006,19401,0
ISL,SE.LPV.PRIM,YR2006,9.323390960693359,0
ISL,SE.LPV.PRIM.FE,YR2006,7.446918487548828,0
ISL,SE.LPV.PRIM.LD,YR2006,6.828856468200684,0
ISL,SE.LPV.PRIM.LD.FE,YR2006,4.468798637390137,0
ISL,SE.LPV.PRIM.LD.MA,YR2006,9.179673194885254,0
ISL,SE.LPV.PRIM.LDGAP,YR2006,.0786483064293861,0
ISL,SE.LPV.PRIM.LDGAP.FE,YR2006,.0732877254486084,0
ISL,SE.LPV.PRIM.LDGAP.MA,YR2006,.0813382640480995,0
ISL,SE.LPV.PRIM.LDSEV,YR2006,.0105303507298231,0
ISL,SE.LPV.PRIM.LDSEV.FE,YR2006,.0091546457260847,0
ISL,SE.LPV.PRIM.LDSEV.MA,YR2006,.0112189324572682,0
ISL,SE.LPV.PRIM.LPGAP,YR2006,2.756016470491886,0
ISL,SE.LPV.PRIM.LPGAP.FE,YR2006,3.190719366073608,0
ISL,SE.LPV.PRIM.LPGAP.MA,YR2006,2.338578559458256,0
ISL,SE.LPV.PRIM.LPSEV,YR2006,1.124718075841665,0
ISL,SE.LPV.PRIM.LPSEV.FE,YR2006,1.01264837294817,0
ISL,SE.LPV.PRIM.LPSEV.MA,YR2006,1.172844583239057,0
ISL,SE.LPV.PRIM.MA,YR2006,11.22970581054688,0
ISL,SE.LPV.PRIM.SD,YR2006,2.6773681640625,0
ISL,SE.LPV.PRIM.SD.FE,YR2006,3.117431640625,0
ISL,SE.LPV.PRIM.SD.MA,YR2006,2.257240295410156,0
ISR,SE.LPV.POP.0516,YR2001,1817737.5,0
ISR,SE.LPV.POP.10,YR2001,150035,0
ISR,SE.LPV.POP.1014,YR2001,762570,0
ISR,SE.LPV.POP.9PLUS,YR2001,155872.5,0
ISR,SE.LPV.POP.PRIM,YR2001,1172236,0
ISR,SE.LPV.PRIM,YR2001,15.70638561248779,0
ISR,SE.LPV.PRIM.LD,YR2001,13.38526916503906,0
ISR,SE.LPV.PRIM.LDGAP,YR2001,.1441108584403992,0
ISR,SE.LPV.PRIM.LDSEV,YR2001,.0341417901217937,0
ISR,SE.LPV.PRIM.LPGAP,YR2001,2.82392805814743,0
ISR,SE.LPV.PRIM.LPSEV,YR2001,3.485993214417831,0
ISR,SE.LPV.PRIM.SD,YR2001,2.679817199707031,0
ISR,SE.LPV.POP.0516,YR2006,1817737.5,0
ISR,SE.LPV.POP.10,YR2006,150035,0
ISR,SE.LPV.POP.1014,YR2006,762570,0
ISR,SE.LPV.POP.9PLUS,YR2006,155872.5,0
ISR,SE.LPV.POP.PRIM,YR2006,1172236,0
ISR,SE.LPV.PRIM,YR2006,16.80434036254883,0
ISR,SE.LPV.PRIM.LD,YR2006,14.51345634460449,0
ISR,SE.LPV.PRIM.LDGAP,YR2006,.1567080020904541,0
ISR,SE.LPV.PRIM.LDSEV,YR2006,.038453534245491,0
ISR,SE.LPV.PRIM.LPGAP,YR2006,2.836525201797485,0
ISR,SE.LPV.PRIM.LPSEV,YR2006,3.917167626787559,0
ISR,SE.LPV.PRIM.SD,YR2006,2.679817199707031,0
ISR,SE.LPV.POP.0516,YR2011,1817737.5,0
ISR,SE.LPV.POP.10,YR2011,150035,0
ISR,SE.LPV.POP.1014,YR2011,762570,0
ISR,SE.LPV.POP.9PLUS,YR2011,155872.5,0
ISR,SE.LPV.POP.PRIM,YR2011,1172236,0
ISR,SE.LPV.PRIM,YR2011,9.332136154174805,0
ISR,SE.LPV.PRIM.LD,YR2011,6.835497379302979,0
ISR,SE.LPV.PRIM.LDGAP,YR2011,.11952044069767,0
ISR,SE.LPV.PRIM.LDSEV,YR2011,.0237652696669102,0
ISR,SE.LPV.PRIM.LPGAP,YR2011,2.799337640404701,0
ISR,SE.LPV.PRIM.LPSEV,YR2011,2.448341168929474,0
ISR,SE.LPV.PRIM.SD,YR2011,2.679817199707031,0
ISR,SE.LPV.POP.0516,YR2016,1817737.5,0
ISR,SE.LPV.POP.10,YR2016,150035,0
ISR,SE.LPV.POP.1014,YR2016,762570,0
ISR,SE.LPV.POP.9PLUS,YR2016,155872.5,0
ISR,SE.LPV.POP.PRIM,YR2016,1172236,0
ISR,SE.LPV.PRIM,YR2016,11.41653728485107,0
ISR,SE.LPV.PRIM.LD,YR2016,8.977294921875,0
ISR,SE.LPV.PRIM.LDGAP,YR2016,.1293675303459167,0
ISR,SE.LPV.PRIM.LDSEV,YR2016,.0281613878905773,0
ISR,SE.LPV.PRIM.LPGAP,YR2016,2.809184730052948,0
ISR,SE.LPV.PRIM.LPSEV,YR2016,2.887952991296188,0
ISR,SE.LPV.PRIM.SD,YR2016,2.679817199707031,0
ISR,SE.LPV.POP.0516,YR2021,1817737.5,0
ISR,SE.LPV.POP.10,YR2021,150035,0
ISR,SE.LPV.POP.1014,YR2021,762570,0
ISR,SE.LPV.POP.9PLUS,YR2021,155872.5,0
ISR,SE.LPV.POP.PRIM,YR2021,1172236,0
ISR,SE.LPV.PRIM,YR2021,14.39921569824219,0
ISR,SE.LPV.PRIM.LD,YR2021,12.04210472106934,0
ISR,SE.LPV.PRIM.LDGAP,YR2021,.1195555701851845,0
ISR,SE.LPV.PRIM.LDSEV,YR2021,.0236514545977116,0
ISR,SE.LPV.PRIM.LPGAP,YR2021,2.799372769892216,0
ISR,SE.LPV.PRIM.LPSEV,YR2021,2.436959662009613,0
ISR,SE.LPV.PRIM.SD,YR2021,2.679817199707031,0
ITA,SE.LPV.POP.0516,YR2001,6633532.5,0
ITA,SE.LPV.POP.0516.FE,YR2001,3218168.5,0
ITA,SE.LPV.POP.0516.MA,YR2001,3415364,0
ITA,SE.LPV.POP.10,YR2001,566028,0
ITA,SE.LPV.POP.10.FE,YR2001,275017,0
ITA,SE.LPV.POP.10.MA,YR2001,291011,0
ITA,SE.LPV.POP.1014,YR2001,2838563,0
ITA,SE.LPV.POP.1014.FE,YR2001,1376535,0
ITA,SE.LPV.POP.1014.MA,YR2001,1462028,0
ITA,SE.LPV.POP.9PLUS,YR2001,1693219.5,0
ITA,SE.LPV.POP.9PLUS.FE,YR2001,822066.5,0
ITA,SE.LPV.POP.9PLUS.MA,YR2001,871153,0
ITA,SE.LPV.POP.PRIM,YR2001,3291136,0
ITA,SE.LPV.POP.PRIM.FE,YR2001,1597852.5,0
ITA,SE.LPV.POP.PRIM.MA,YR2001,1693283.5,0
ITA,SE.LPV.PRIM,YR2001,6.105433464050293,0
ITA,SE.LPV.PRIM.FE,YR2001,6.043966293334961,0
ITA,SE.LPV.PRIM.LD,YR2001,3.443280220031738,0
ITA,SE.LPV.PRIM.LD.FE,YR2001,3.279918909072876,0
ITA,SE.LPV.PRIM.LD.MA,YR2001,3.593343019485474,0
ITA,SE.LPV.PRIM.LDGAP,YR2001,.0845154598355293,0
ITA,SE.LPV.PRIM.LDGAP.FE,YR2001,.0909710973501205,0
ITA,SE.LPV.PRIM.LDGAP.MA,YR2001,.0795783624053001,0
ITA,SE.LPV.PRIM.LDSEV,YR2001,.0123425293713808,0
ITA,SE.LPV.PRIM.LDSEV.FE,YR2001,.0141429109498858,0
ITA,SE.LPV.PRIM.LDSEV.MA,YR2001,.0109282247722149,0
ITA,SE.LPV.PRIM.LPGAP,YR2001,2.841603167355061,0
ITA,SE.LPV.PRIM.LPGAP.FE,YR2001,2.948751553893089,0
ITA,SE.LPV.PRIM.LPGAP.MA,YR2001,2.741695366799831,0
ITA,SE.LPV.PRIM.LPSEV,YR2001,1.310268263407633,0
ITA,SE.LPV.PRIM.LPSEV.FE,YR2001,1.495960186366574,0
ITA,SE.LPV.PRIM.LPSEV.MA,YR2001,1.163691146672354,0
ITA,SE.LPV.PRIM.MA,YR2001,6.159801006317139,0
ITA,SE.LPV.PRIM.SD,YR2001,2.757087707519531,0
ITA,SE.LPV.PRIM.SD.FE,YR2001,2.857780456542969,0
ITA,SE.LPV.PRIM.SD.MA,YR2001,2.662117004394531,0
ITA,SE.LPV.POP.0516,YR2006,6633532.5,0
ITA,SE.LPV.POP.0516.FE,YR2006,3218168.5,0
ITA,SE.LPV.POP.0516.MA,YR2006,3415364,0
ITA,SE.LPV.POP.10,YR2006,566028,0
ITA,SE.LPV.POP.10.FE,YR2006,275017,0
ITA,SE.LPV.POP.10.MA,YR2006,291011,0
ITA,SE.LPV.POP.1014,YR2006,2838563,0
ITA,SE.LPV.POP.1014.FE,YR2006,1376535,0
ITA,SE.LPV.POP.1014.MA,YR2006,1462028,0
ITA,SE.LPV.POP.9PLUS,YR2006,1693219.5,0
ITA,SE.LPV.POP.9PLUS.FE,YR2006,822066.5,0
ITA,SE.LPV.POP.9PLUS.MA,YR2006,871153,0
ITA,SE.LPV.POP.PRIM,YR2006,3291136,0
ITA,SE.LPV.POP.PRIM.FE,YR2006,1597852.5,0
ITA,SE.LPV.POP.PRIM.MA,YR2006,1693283.5,0
ITA,SE.LPV.PRIM,YR2006,4.513999462127686,0
ITA,SE.LPV.PRIM.FE,YR2006,4.243831634521484,0
ITA,SE.LPV.PRIM.LD,YR2006,1.806724786758423,0
ITA,SE.LPV.PRIM.LD.FE,YR2006,1.426826596260071,0
ITA,SE.LPV.PRIM.LD.MA,YR2006,2.163587093353271,0
ITA,SE.LPV.PRIM.LDGAP,YR2006,.0651294961571693,0
ITA,SE.LPV.PRIM.LDGAP.FE,YR2006,.0582854934036732,0
ITA,SE.LPV.PRIM.LDGAP.MA,YR2006,.069376565515995,0
ITA,SE.LPV.PRIM.LDSEV,YR2006,.0074820909649134,0
ITA,SE.LPV.PRIM.LDSEV.FE,YR2006,.0064473450183868,0
ITA,SE.LPV.PRIM.LDSEV.MA,YR2006,.008115017786622,0
ITA,SE.LPV.PRIM.LPGAP,YR2006,2.822217203676701,0
ITA,SE.LPV.PRIM.LPGAP.FE,YR2006,2.916065949946642,0
ITA,SE.LPV.PRIM.LPGAP.MA,YR2006,2.731493569910526,0
ITA,SE.LPV.PRIM.LPSEV,YR2006,.8242244227608898,0
ITA,SE.LPV.PRIM.LPSEV.FE,YR2006,.7264035932166735,0
ITA,SE.LPV.PRIM.LPSEV.MA,YR2006,.88237044811307,0
ITA,SE.LPV.PRIM.MA,YR2006,4.768106937408447,0
ITA,SE.LPV.PRIM.SD,YR2006,2.757087707519531,0
ITA,SE.LPV.PRIM.SD.FE,YR2006,2.857780456542969,0
ITA,SE.LPV.PRIM.SD.MA,YR2006,2.662117004394531,0
ITA,SE.LPV.POP.0516,YR2011,6633532.5,0
ITA,SE.LPV.POP.0516.FE,YR2011,3218168.5,0
ITA,SE.LPV.POP.0516.MA,YR2011,3415364,0
ITA,SE.LPV.POP.10,YR2011,566028,0
ITA,SE.LPV.POP.10.FE,YR2011,275017,0
ITA,SE.LPV.POP.10.MA,YR2011,291011,0
ITA,SE.LPV.POP.1014,YR2011,2838563,0
ITA,SE.LPV.POP.1014.FE,YR2011,1376535,0
ITA,SE.LPV.POP.1014.MA,YR2011,1462028,0
ITA,SE.LPV.POP.9PLUS,YR2011,1693219.5,0
ITA,SE.LPV.POP.9PLUS.FE,YR2011,822066.5,0
ITA,SE.LPV.POP.9PLUS.MA,YR2011,871153,0
ITA,SE.LPV.POP.PRIM,YR2011,3291136,0
ITA,SE.LPV.POP.PRIM.FE,YR2011,1597852.5,0
ITA,SE.LPV.POP.PRIM.MA,YR2011,1693283.5,0
ITA,SE.LPV.PRIM,YR2011,5.02793025970459,0
ITA,SE.LPV.PRIM.FE,YR2011,4.770754337310791,0
ITA,SE.LPV.PRIM.LD,YR2011,2.335227012634277,0
ITA,SE.LPV.PRIM.LD.FE,YR2011,1.969250798225403,0
ITA,SE.LPV.PRIM.LD.MA,YR2011,2.701332330703735,0
ITA,SE.LPV.PRIM.LDGAP,YR2011,.0750626549124718,0
ITA,SE.LPV.PRIM.LDGAP.FE,YR2011,.077684722840786,0
ITA,SE.LPV.PRIM.LDGAP.MA,YR2011,.0733879655599594,0
ITA,SE.LPV.PRIM.LDSEV,YR2011,.0092540569603443,0
ITA,SE.LPV.PRIM.LDSEV.FE,YR2011,.0096634058281779,0
ITA,SE.LPV.PRIM.LDSEV.MA,YR2011,.0090063828974962,0
ITA,SE.LPV.PRIM.LPGAP,YR2011,2.832150362432003,0
ITA,SE.LPV.PRIM.LPGAP.FE,YR2011,2.935465179383755,0
ITA,SE.LPV.PRIM.LPGAP.MA,YR2011,2.735504969954491,0
ITA,SE.LPV.PRIM.LPSEV,YR2011,1.001421022303984,0
ITA,SE.LPV.PRIM.LPSEV.FE,YR2011,1.048009674195782,0
ITA,SE.LPV.PRIM.LPSEV.MA,YR2011,.9715069592004876,0
ITA,SE.LPV.PRIM.MA,YR2011,5.291536808013916,0
ITA,SE.LPV.PRIM.SD,YR2011,2.757087707519531,0
ITA,SE.LPV.PRIM.SD.FE,YR2011,2.857780456542969,0
ITA,SE.LPV.PRIM.SD.MA,YR2011,2.662117004394531,0
ITA,SE.LPV.POP.0516,YR2016,6633532.5,0
ITA,SE.LPV.POP.0516.FE,YR2016,3218168.5,0
ITA,SE.LPV.POP.0516.MA,YR2016,3415364,0
ITA,SE.LPV.POP.10,YR2016,566028,0
ITA,SE.LPV.POP.10.FE,YR2016,275017,0
ITA,SE.LPV.POP.10.MA,YR2016,291011,0
ITA,SE.LPV.POP.1014,YR2016,2838563,0
ITA,SE.LPV.POP.1014.FE,YR2016,1376535,0
ITA,SE.LPV.POP.1014.MA,YR2016,1462028,0
ITA,SE.LPV.POP.9PLUS,YR2016,1693219.5,0
ITA,SE.LPV.POP.9PLUS.FE,YR2016,822066.5,0
ITA,SE.LPV.POP.9PLUS.MA,YR2016,871153,0
ITA,SE.LPV.POP.PRIM,YR2016,3291136,0
ITA,SE.LPV.POP.PRIM.FE,YR2016,1597852.5,0
ITA,SE.LPV.POP.PRIM.MA,YR2016,1693283.5,0
ITA,SE.LPV.PRIM,YR2016,4.837311744689941,0
ITA,SE.LPV.PRIM.FE,YR2016,4.088578701019287,0
ITA,SE.LPV.PRIM.LD,YR2016,2.139203548431396,0
ITA,SE.LPV.PRIM.LD.FE,YR2016,1.267006635665894,0
ITA,SE.LPV.PRIM.LD.MA,YR2016,2.968960523605347,0
