countrycode,cty_or_agg,year,indicator,value,value_metadata,countryname,regionname
PRT,cty,2016,SE.LPV.PRIM.LPSEV.MA,.9885765101114521,LPSEV = SD: ANER; LD: PIRLS 2016 for grade 4 using MPL Low (400 points) for reading; Male,Portugal,Europe and Central Asia
PRT,cty,2016,SE.LPV.PRIM.MA,5.11819314956665,LP = SD: ANER; LD: PIRLS 2016 for grade 4 using MPL Low (400 points) for reading; Male,Portugal,Europe and Central Asia
PRT,cty,2016,SE.LPV.PRIM.SD,2.288543701171875,SD = ANER; ,Portugal,Europe and Central Asia
PRT,cty,2016,SE.LPV.PRIM.SD.FE,2.646568298339844,SD = ANER; Female,Portugal,Europe and Central Asia
PRT,cty,2016,SE.LPV.PRIM.SD.MA,1.945137023925781,SD = ANER; Male,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.POP.0516,1182263,Population Age 0516 for Reference Year 2019; ,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.POP.0516.FE,578448.5,Population Age 0516 for Reference Year 2019; Female,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.POP.0516.MA,603814.5,Population Age 0516 for Reference Year 2019; Male,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.POP.10,98744.5,Population Age 10 for Reference Year 2019; ,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.POP.10.FE,48327.5,Population Age 10 for Reference Year 2019; Female,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.POP.10.MA,50417,Population Age 10 for Reference Year 2019; Male,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.POP.1014,507454,Population Age 1014 for Reference Year 2019; ,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.POP.1014.FE,248315,Population Age 1014 for Reference Year 2019; Female,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.POP.1014.MA,259139,Population Age 1014 for Reference Year 2019; Male,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.POP.9PLUS,397385.5,Population Age 9plus for Reference Year 2019; ,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.POP.9PLUS.FE,194851.5,Population Age 9plus for Reference Year 2019; Female,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.POP.9PLUS.MA,202534,Population Age 9plus for Reference Year 2019; Male,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.POP.PRIM,676594,Population Age primary for Reference Year 2019; ,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.POP.PRIM.FE,331251,Population Age primary for Reference Year 2019; Female,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.POP.PRIM.MA,345343,Population Age primary for Reference Year 2019; Male,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.PRIM,7.977720737457275,LP = SD: ANER; LD: PIRLS 2021 for grade 4 using MPL Low (400 points) for reading; ,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.PRIM.FE,6.943822383880615,LP = SD: ANER; LD: PIRLS 2021 for grade 4 using MPL Low (400 points) for reading; Female,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.PRIM.LD,5.822425842285156,LD = PIRLS 2021 for grade 4 using MPL Low (400 points) for reading; ,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.PRIM.LD.FE,4.41407585144043,LD = PIRLS 2021 for grade 4 using MPL Low (400 points) for reading; Female,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.PRIM.LD.MA,7.134854793548584,LD = PIRLS 2021 for grade 4 using MPL Low (400 points) for reading; Male,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.PRIM.LDGAP,.0951248034834862,LDGAP: PIRLS 2021 for grade 4 using MPL Low (400 points) for reading; ,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.PRIM.LDGAP.FE,.0808766409754753,LDGAP: PIRLS 2021 for grade 4 using MPL Low (400 points) for reading; Female,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.PRIM.LDGAP.MA,.1034479290246964,LDGAP: PIRLS 2021 for grade 4 using MPL Low (400 points) for reading; Male,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.PRIM.LDSEV,.0152996256947517,LDSEV: PIRLS 2021 for grade 4 using MPL Low (400 points) for reading; ,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.PRIM.LDSEV.FE,.0114682875573635,LDSEV: PIRLS 2021 for grade 4 using MPL Low (400 points) for reading; Female,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.PRIM.LDSEV.MA,.0175372529774904,LDSEV: PIRLS 2021 for grade 4 using MPL Low (400 points) for reading; Male,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.PRIM.LPGAP,2.383668504655361,LPGAP = SD: ANER; LD: PIRLS 2021 for grade 4 using MPL Low (400 points) for reading; ,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.PRIM.LPGAP.FE,2.727444939315319,LPGAP = SD: ANER; LD: PIRLS 2021 for grade 4 using MPL Low (400 points) for reading; Female,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.PRIM.LPGAP.MA,2.048584952950478,LPGAP = SD: ANER; LD: PIRLS 2021 for grade 4 using MPL Low (400 points) for reading; Male,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.PRIM.LPSEV,1.582336892196909,LPSEV = SD: ANER; LD: PIRLS 2021 for grade 4 using MPL Low (400 points) for reading; ,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.PRIM.LPSEV.FE,1.216871993314125,LPSEV = SD: ANER; LD: PIRLS 2021 for grade 4 using MPL Low (400 points) for reading; Female,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.PRIM.LPSEV.MA,1.791560878167511,LPSEV = SD: ANER; LD: PIRLS 2021 for grade 4 using MPL Low (400 points) for reading; Male,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.PRIM.MA,8.941208839416504,LP = SD: ANER; LD: PIRLS 2021 for grade 4 using MPL Low (400 points) for reading; Male,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.PRIM.SD,2.288543701171875,SD = ANER; ,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.PRIM.SD.FE,2.646568298339844,SD = ANER; Female,Portugal,Europe and Central Asia
PRT,cty,2021,SE.LPV.PRIM.SD.MA,1.945137023925781,SD = ANER; Male,Portugal,Europe and Central Asia
PRY,cty,2006,SE.LPV.POP.0516,1482555.5,Population Age 0516 for Reference Year 2019; ,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.POP.0516.FE,724840.5,Population Age 0516 for Reference Year 2019; Female,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.POP.0516.MA,757715,Population Age 0516 for Reference Year 2019; Male,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.POP.10,123666.5,Population Age 10 for Reference Year 2019; ,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.POP.10.FE,60457.5,Population Age 10 for Reference Year 2019; Female,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.POP.10.MA,63209,Population Age 10 for Reference Year 2019; Male,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.POP.1014,610429,Population Age 1014 for Reference Year 2019; ,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.POP.1014.FE,298488,Population Age 1014 for Reference Year 2019; Female,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.POP.1014.MA,311941,Population Age 1014 for Reference Year 2019; Male,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.POP.9PLUS,370704,Population Age 9plus for Reference Year 2019; ,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.POP.9PLUS.FE,181229,Population Age 9plus for Reference Year 2019; Female,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.POP.9PLUS.MA,189475,Population Age 9plus for Reference Year 2019; Male,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.POP.PRIM,878165,Population Age primary for Reference Year 2019; ,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.POP.PRIM.FE,429244.5,Population Age primary for Reference Year 2019; Female,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.POP.PRIM.MA,448920.5,Population Age primary for Reference Year 2019; Male,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.PRIM,77.30976104736328,LP = SD: ANER; LD: LLECES 2006 for grade 6 using MPL III (SERCE scale) for reading; ,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.PRIM.FE,75.94356536865234,LP = SD: ANER; LD: LLECES 2006 for grade 6 using MPL III (SERCE scale) for reading; Female,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.PRIM.LD,74.16846466064453,LD = LLECES 2006 for grade 6 using MPL III (SERCE scale) for reading; ,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.PRIM.LD.FE,72.65642547607422,LD = LLECES 2006 for grade 6 using MPL III (SERCE scale) for reading; Female,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.PRIM.LD.MA,75.75505065917969,LD = LLECES 2006 for grade 6 using MPL III (SERCE scale) for reading; Male,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.PRIM.LDGAP,.1939623057842255,LDGAP: LLECES 2006 for grade 6 using MPL III (SERCE scale) for reading; ,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.PRIM.LDGAP.FE,.1849115788936615,LDGAP: LLECES 2006 for grade 6 using MPL III (SERCE scale) for reading; Female,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.PRIM.LDGAP.MA,.2002881169319153,LDGAP: LLECES 2006 for grade 6 using MPL III (SERCE scale) for reading; Male,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.PRIM.LDSEV,.0566306635737419,LDSEV: LLECES 2006 for grade 6 using MPL III (SERCE scale) for reading; ,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.PRIM.LDSEV.FE,.0506954863667488,LDSEV: LLECES 2006 for grade 6 using MPL III (SERCE scale) for reading; Female,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.PRIM.LDSEV.MA,.0599068365991116,LDSEV: LLECES 2006 for grade 6 using MPL III (SERCE scale) for reading; Male,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.PRIM.LPGAP,12.35467550158501,LPGAP = SD: ANER; LD: LLECES 2006 for grade 6 using MPL III (SERCE scale) for reading; ,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.PRIM.LPGAP.FE,12.20653328299522,LPGAP = SD: ANER; LD: LLECES 2006 for grade 6 using MPL III (SERCE scale) for reading; Female,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.PRIM.LPGAP.MA,12.49406558275223,LPGAP = SD: ANER; LD: LLECES 2006 for grade 6 using MPL III (SERCE scale) for reading; Male,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.PRIM.LPSEV,7.141895811679425,LPSEV = SD: ANER; LD: LLECES 2006 for grade 6 using MPL III (SERCE scale) for reading; ,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.PRIM.LPSEV.FE,6.514742520640137,LPSEV = SD: ANER; LD: LLECES 2006 for grade 6 using MPL III (SERCE scale) for reading; Female,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.PRIM.LPSEV.MA,7.502053303702269,LPSEV = SD: ANER; LD: LLECES 2006 for grade 6 using MPL III (SERCE scale) for reading; Male,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.PRIM.MA,78.73567199707031,LP = SD: ANER; LD: LLECES 2006 for grade 6 using MPL III (SERCE scale) for reading; Male,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.PRIM.SD,12.16071319580078,SD = ANER; ,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.PRIM.SD.FE,12.02162170410156,SD = ANER; Female,Paraguay,Latin America and Caribbean
PRY,cty,2006,SE.LPV.PRIM.SD.MA,12.29377746582031,SD = ANER; Male,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.POP.0516,1482555.5,Population Age 0516 for Reference Year 2019; ,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.POP.0516.FE,724840.5,Population Age 0516 for Reference Year 2019; Female,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.POP.0516.MA,757715,Population Age 0516 for Reference Year 2019; Male,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.POP.10,123666.5,Population Age 10 for Reference Year 2019; ,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.POP.10.FE,60457.5,Population Age 10 for Reference Year 2019; Female,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.POP.10.MA,63209,Population Age 10 for Reference Year 2019; Male,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.POP.1014,610429,Population Age 1014 for Reference Year 2019; ,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.POP.1014.FE,298488,Population Age 1014 for Reference Year 2019; Female,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.POP.1014.MA,311941,Population Age 1014 for Reference Year 2019; Male,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.POP.9PLUS,370704,Population Age 9plus for Reference Year 2019; ,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.POP.9PLUS.FE,181229,Population Age 9plus for Reference Year 2019; Female,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.POP.9PLUS.MA,189475,Population Age 9plus for Reference Year 2019; Male,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.POP.PRIM,878165,Population Age primary for Reference Year 2019; ,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.POP.PRIM.FE,429244.5,Population Age primary for Reference Year 2019; Female,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.POP.PRIM.MA,448920.5,Population Age primary for Reference Year 2019; Male,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.PRIM,74.76936340332031,LP = SD: ANER; LD: LLECES 2013 for grade 6 using MPL III (SERCE scale) for reading; ,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.PRIM.FE,72.59760284423828,LP = SD: ANER; LD: LLECES 2013 for grade 6 using MPL III (SERCE scale) for reading; Female,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.PRIM.LD,71.2763671875,LD = LLECES 2013 for grade 6 using MPL III (SERCE scale) for reading; ,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.PRIM.LD.FE,68.85325622558594,LD = LLECES 2013 for grade 6 using MPL III (SERCE scale) for reading; Female,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.PRIM.LD.MA,73.64021301269531,LD = LLECES 2013 for grade 6 using MPL III (SERCE scale) for reading; Male,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.PRIM.LDGAP,.164658322930336,LDGAP: LLECES 2013 for grade 6 using MPL III (SERCE scale) for reading; ,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.PRIM.LDGAP.FE,.1583367586135864,LDGAP: LLECES 2013 for grade 6 using MPL III (SERCE scale) for reading; Female,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.PRIM.LDGAP.MA,.1701738834381104,LDGAP: LLECES 2013 for grade 6 using MPL III (SERCE scale) for reading; Male,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.PRIM.LDSEV,.0399560779333115,LDSEV: LLECES 2013 for grade 6 using MPL III (SERCE scale) for reading; ,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.PRIM.LDSEV.FE,.0376191064715385,LDSEV: LLECES 2013 for grade 6 using MPL III (SERCE scale) for reading; Female,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.PRIM.LDSEV.MA,.0419697985053062,LDSEV: LLECES 2013 for grade 6 using MPL III (SERCE scale) for reading; Male,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.PRIM.LPGAP,12.32537151873112,LPGAP = SD: ANER; LD: LLECES 2013 for grade 6 using MPL III (SERCE scale) for reading; ,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.PRIM.LPGAP.FE,12.17995846271515,LPGAP = SD: ANER; LD: LLECES 2013 for grade 6 using MPL III (SERCE scale) for reading; Female,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.PRIM.LPGAP.MA,12.46395134925842,LPGAP = SD: ANER; LD: LLECES 2013 for grade 6 using MPL III (SERCE scale) for reading; Male,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.PRIM.LPSEV,5.474437247636379,LPSEV = SD: ANER; LD: LLECES 2013 for grade 6 using MPL III (SERCE scale) for reading; ,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.PRIM.LPSEV.FE,5.207104531119112,LPSEV = SD: ANER; LD: LLECES 2013 for grade 6 using MPL III (SERCE scale) for reading; Female,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.PRIM.LPSEV.MA,5.708349494321737,LPSEV = SD: ANER; LD: LLECES 2013 for grade 6 using MPL III (SERCE scale) for reading; Male,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.PRIM.MA,76.88082885742188,LP = SD: ANER; LD: LLECES 2013 for grade 6 using MPL III (SERCE scale) for reading; Male,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.PRIM.SD,12.16071319580078,SD = ANER; ,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.PRIM.SD.FE,12.02162170410156,SD = ANER; Female,Paraguay,Latin America and Caribbean
PRY,cty,2013,SE.LPV.PRIM.SD.MA,12.29377746582031,SD = ANER; Male,Paraguay,Latin America and Caribbean
PRY,cty,2019,SE.LPV.POP.0516,1482555.5,Population Age 0516 for Reference Year 2019; ,Paraguay,Latin America and Caribbean
PRY,cty,2019,SE.LPV.POP.10,123666.5,Population Age 10 for Reference Year 2019; ,Paraguay,Latin America and Caribbean
PRY,cty,2019,SE.LPV.POP.1014,610429,Population Age 1014 for Reference Year 2019; ,Paraguay,Latin America and Caribbean
PRY,cty,2019,SE.LPV.POP.9PLUS,370704,Population Age 9plus for Reference Year 2019; ,Paraguay,Latin America and Caribbean
PRY,cty,2019,SE.LPV.POP.PRIM,878165,Population Age primary for Reference Year 2019; ,Paraguay,Latin America and Caribbean
PRY,cty,2019,SE.LPV.PRIM,77.74401092529297,LP = SD: ANER; LD: LLECES 2019 for grade 6 using MPL III (SERCE scale) for reading; ,Paraguay,Latin America and Caribbean
PRY,cty,2019,SE.LPV.PRIM.LD,74.66282653808594,LD = LLECES 2019 for grade 6 using MPL III (SERCE scale) for reading; ,Paraguay,Latin America and Caribbean
PRY,cty,2019,SE.LPV.PRIM.SD,12.16071319580078,SD = ANER; ,Paraguay,Latin America and Caribbean
QAT,cty,2006,SE.LPV.POP.0516,294833,Population Age 0516 for Reference Year 2019; ,Qatar,Middle East and North Africa
QAT,cty,2006,SE.LPV.POP.0516.FE,145193.5,Population Age 0516 for Reference Year 2019; Female,Qatar,Middle East and North Africa
QAT,cty,2006,SE.LPV.POP.0516.MA,149639.5,Population Age 0516 for Reference Year 2019; Male,Qatar,Middle East and North Africa
QAT,cty,2006,SE.LPV.POP.10,26013.5,Population Age 10 for Reference Year 2019; ,Qatar,Middle East and North Africa
QAT,cty,2006,SE.LPV.POP.10.FE,12664.5,Population Age 10 for Reference Year 2019; Female,Qatar,Middle East and North Africa
QAT,cty,2006,SE.LPV.POP.10.MA,13349,Population Age 10 for Reference Year 2019; Male,Qatar,Middle East and North Africa
QAT,cty,2006,SE.LPV.POP.1014,114119,Population Age 1014 for Reference Year 2019; ,Qatar,Middle East and North Africa
QAT,cty,2006,SE.LPV.POP.1014.FE,56022,Population Age 1014 for Reference Year 2019; Female,Qatar,Middle East and North Africa
QAT,cty,2006,SE.LPV.POP.1014.MA,58097,Population Age 1014 for Reference Year 2019; Male,Qatar,Middle East and North Africa
QAT,cty,2006,SE.LPV.POP.9PLUS,100492,Population Age 9plus for Reference Year 2019; ,Qatar,Middle East and North Africa
QAT,cty,2006,SE.LPV.POP.9PLUS.FE,49004.5,Population Age 9plus for Reference Year 2019; Female,Qatar,Middle East and North Africa
QAT,cty,2006,SE.LPV.POP.9PLUS.MA,51487.5,Population Age 9plus for Reference Year 2019; Male,Qatar,Middle East and North Africa
QAT,cty,2006,SE.LPV.POP.PRIM,187480.5,Population Age primary for Reference Year 2019; ,Qatar,Middle East and North Africa
QAT,cty,2006,SE.LPV.POP.PRIM.FE,91776,Population Age primary for Reference Year 2019; Female,Qatar,Middle East and North Africa
QAT,cty,2006,SE.LPV.POP.PRIM.MA,95704.5,Population Age primary for Reference Year 2019; Male,Qatar,Middle East and North Africa
QAT,cty,2006,SE.LPV.PRIM,67.80068206787109,LP = SD: ANER; LD: PIRLS 2006 for grade 4 using MPL Low (400 points) for reading; ,Qatar,Middle East and North Africa
QAT,cty,2006,SE.LPV.PRIM.FE,60.59511184692383,LP = SD: ANER; LD: PIRLS 2006 for grade 4 using MPL Low (400 points) for reading; Female,Qatar,Middle East and North Africa
QAT,cty,2006,SE.LPV.PRIM.LD,67.20863342285156,LD = PIRLS 2006 for grade 4 using MPL Low (400 points) for reading; ,Qatar,Middle East and North Africa
QAT,cty,2006,SE.LPV.PRIM.LD.FE,60.38018035888672,LD = PIRLS 2006 for grade 4 using MPL Low (400 points) for reading; Female,Qatar,Middle East and North Africa
QAT,cty,2006,SE.LPV.PRIM.LD.MA,73.91731262207031,LD = PIRLS 2006 for grade 4 using MPL Low (400 points) for reading; Male,Qatar,Middle East and North Africa
QAT,cty,2006,SE.LPV.PRIM.LDGAP,.2473937273025513,LDGAP: PIRLS 2006 for grade 4 using MPL Low (400 points) for reading; ,Qatar,Middle East and North Africa
QAT,cty,2006,SE.LPV.PRIM.LDGAP.FE,.215557798743248,LDGAP: PIRLS 2006 for grade 4 using MPL Low (400 points) for reading; Female,Qatar,Middle East and North Africa
QAT,cty,2006,SE.LPV.PRIM.LDGAP.MA,.2729420363903046,LDGAP: PIRLS 2006 for grade 4 using MPL Low (400 points) for reading; Male,Qatar,Middle East and North Africa
