survey,assessment,year,countrycode,idgrade,outcome,subject,bin,pdf,m_score_bin,se_score_bin,n_score_bin
WLD_2011_PIRLS,PIRLS,2011,MAR,4,score_pirls_read,read,6,.06666667,268.46982,3.4301515,519
WLD_2011_PIRLS,PIRLS,2011,MAR,4,score_pirls_read,read,7,.06666667,287.04886,3.3053188,528
WLD_2011_PIRLS,PIRLS,2011,MAR,4,score_pirls_read,read,8,.06666667,305.76132,2.8188443,543
WLD_2011_PIRLS,PIRLS,2011,MAR,4,score_pirls_read,read,9,.06666667,324.17447,2.0665476,498
WLD_2011_PIRLS,PIRLS,2011,MAR,4,score_pirls_read,read,10,.06666667,344.1459,2.4668915,566
WLD_2011_PIRLS,PIRLS,2011,MAR,4,score_pirls_read,read,11,.06666667,366.15149,2.3647952,562
WLD_2011_PIRLS,PIRLS,2011,MAR,4,score_pirls_read,read,12,.06666667,390.80045,1.6922697,547
WLD_2011_PIRLS,PIRLS,2011,MAR,4,score_pirls_read,read,13,.06666667,418.31464,2.0411019,571
WLD_2011_PIRLS,PIRLS,2011,MAR,4,score_pirls_read,read,14,.06666667,453.49017,2.0153515,557
WLD_2011_PIRLS,PIRLS,2011,MAR,4,score_pirls_read,read,15,.06666667,513.94128,2.5588286,598
WLD_2011_PIRLS,PIRLS,2011,MAR,6,score_pirls_read,read,0,1,424.3602,3.8516338,7183
WLD_2011_PIRLS,PIRLS,2011,MAR,6,score_pirls_read,read,1,.06666667,249.97743,3.5038061,329
WLD_2011_PIRLS,PIRLS,2011,MAR,6,score_pirls_read,read,2,.06666667,307.36838,2.3145256,388
WLD_2011_PIRLS,PIRLS,2011,MAR,6,score_pirls_read,read,3,.06666667,336.27396,.63488042,380
WLD_2011_PIRLS,PIRLS,2011,MAR,6,score_pirls_read,read,4,.06666667,357.92914,1.1240249,408
WLD_2011_PIRLS,PIRLS,2011,MAR,6,score_pirls_read,read,5,.06666667,376.68985,1.9162638,454
WLD_2011_PIRLS,PIRLS,2011,MAR,6,score_pirls_read,read,6,.06666667,394.49142,2.2600305,483
WLD_2011_PIRLS,PIRLS,2011,MAR,6,score_pirls_read,read,7,.06666667,410.64761,1.3238975,433
WLD_2011_PIRLS,PIRLS,2011,MAR,6,score_pirls_read,read,8,.06666667,426.35236,1.2708526,486
WLD_2011_PIRLS,PIRLS,2011,MAR,6,score_pirls_read,read,9,.06666667,441.84485,1.0167702,491
WLD_2011_PIRLS,PIRLS,2011,MAR,6,score_pirls_read,read,10,.06666667,458.39471,.72291398,471
WLD_2011_PIRLS,PIRLS,2011,MAR,6,score_pirls_read,read,11,.06666667,475.46722,.60901284,555
WLD_2011_PIRLS,PIRLS,2011,MAR,6,score_pirls_read,read,12,.06666667,493.56247,1.1578449,528
WLD_2011_PIRLS,PIRLS,2011,MAR,6,score_pirls_read,read,13,.06666667,513.24841,.53531963,542
WLD_2011_PIRLS,PIRLS,2011,MAR,6,score_pirls_read,read,14,.06666667,538.4071,.74087197,587
WLD_2011_PIRLS,PIRLS,2011,MAR,6,score_pirls_read,read,15,.06666667,584.16107,1.409791,648
WLD_2011_PIRLS,PIRLS,2011,MLT,5,score_pirls_read,read,0,1,476.93402,1.3970333,3598
WLD_2011_PIRLS,PIRLS,2011,MLT,5,score_pirls_read,read,1,.06666667,275.87656,3.8646815,236
WLD_2011_PIRLS,PIRLS,2011,MLT,5,score_pirls_read,read,2,.06666667,339.58414,1.8728914,240
WLD_2011_PIRLS,PIRLS,2011,MLT,5,score_pirls_read,read,3,.06666667,376.61566,1.8833295,239
WLD_2011_PIRLS,PIRLS,2011,MLT,5,score_pirls_read,read,4,.06666667,405.76648,.8474735,239
WLD_2011_PIRLS,PIRLS,2011,MLT,5,score_pirls_read,read,5,.06666667,431.07309,1.1402618,242
WLD_2011_PIRLS,PIRLS,2011,MLT,5,score_pirls_read,read,6,.06666667,452.12961,1.5167775,239
WLD_2011_PIRLS,PIRLS,2011,MLT,5,score_pirls_read,read,7,.06666667,471.21259,.71936184,240
WLD_2011_PIRLS,PIRLS,2011,MLT,5,score_pirls_read,read,8,.06666667,487.51309,.55150121,240
WLD_2011_PIRLS,PIRLS,2011,MLT,5,score_pirls_read,read,9,.06666667,503.90698,.88675988,241
WLD_2011_PIRLS,PIRLS,2011,MLT,5,score_pirls_read,read,10,.06666667,519.14709,.87252206,240
WLD_2011_PIRLS,PIRLS,2011,MLT,5,score_pirls_read,read,11,.06666667,534.51263,.63426805,241
WLD_2011_PIRLS,PIRLS,2011,MLT,5,score_pirls_read,read,12,.06666667,550.44244,.7886588,240
WLD_2011_PIRLS,PIRLS,2011,MLT,5,score_pirls_read,read,13,.06666667,569.90588,1.4974679,240
WLD_2011_PIRLS,PIRLS,2011,MLT,5,score_pirls_read,read,14,.06666667,593.99738,1.413874,241
WLD_2011_PIRLS,PIRLS,2011,MLT,5,score_pirls_read,read,15,.06666667,641.58838,2.5434647,240
WLD_2011_PIRLS,PIRLS,2011,NLD,4,score_pirls_read,read,0,1,546.05823,1.9212368,3995
WLD_2011_PIRLS,PIRLS,2011,NLD,4,score_pirls_read,read,1,.06666667,438.12213,2.5450108,250
WLD_2011_PIRLS,PIRLS,2011,NLD,4,score_pirls_read,read,2,.06666667,474.97021,.59755576,261
WLD_2011_PIRLS,PIRLS,2011,NLD,4,score_pirls_read,read,3,.06666667,493.43988,.50426948,261
WLD_2011_PIRLS,PIRLS,2011,NLD,4,score_pirls_read,read,4,.06666667,507.01913,.55828357,266
WLD_2011_PIRLS,PIRLS,2011,NLD,4,score_pirls_read,read,5,.06666667,518.67828,.75015575,266
WLD_2011_PIRLS,PIRLS,2011,NLD,4,score_pirls_read,read,6,.06666667,528.78851,.85730642,264
WLD_2011_PIRLS,PIRLS,2011,NLD,4,score_pirls_read,read,7,.06666667,538.36188,.65108716,266
WLD_2011_PIRLS,PIRLS,2011,NLD,4,score_pirls_read,read,8,.06666667,547.54565,.49835786,265
WLD_2011_PIRLS,PIRLS,2011,NLD,4,score_pirls_read,read,9,.06666667,556.59357,.60818946,268
WLD_2011_PIRLS,PIRLS,2011,NLD,4,score_pirls_read,read,10,.06666667,566.10187,.62679452,269
WLD_2011_PIRLS,PIRLS,2011,NLD,4,score_pirls_read,read,11,.06666667,575.84094,.53955865,270
WLD_2011_PIRLS,PIRLS,2011,NLD,4,score_pirls_read,read,12,.06666667,586.29486,.51679039,272
WLD_2011_PIRLS,PIRLS,2011,NLD,4,score_pirls_read,read,13,.06666667,598.62634,.64267814,270
WLD_2011_PIRLS,PIRLS,2011,NLD,4,score_pirls_read,read,14,.06666667,614.2644,.87429065,273
WLD_2011_PIRLS,PIRLS,2011,NLD,4,score_pirls_read,read,15,.06666667,645.80701,2.0129926,274
WLD_2011_PIRLS,PIRLS,2011,NOR,4,score_pirls_read,read,0,1,507.0463,1.9363198,3190
WLD_2011_PIRLS,PIRLS,2011,NOR,4,score_pirls_read,read,1,.06666667,379.29727,4.0688367,196
WLD_2011_PIRLS,PIRLS,2011,NOR,4,score_pirls_read,read,2,.06666667,425.40445,1.8790995,196
WLD_2011_PIRLS,PIRLS,2011,NOR,4,score_pirls_read,read,3,.06666667,447.49561,1.0735909,202
WLD_2011_PIRLS,PIRLS,2011,NOR,4,score_pirls_read,read,4,.06666667,463.18704,1.0864054,210
WLD_2011_PIRLS,PIRLS,2011,NOR,4,score_pirls_read,read,5,.06666667,476.74542,1.2204286,211
WLD_2011_PIRLS,PIRLS,2011,NOR,4,score_pirls_read,read,6,.06666667,489.08722,.40674216,209
WLD_2011_PIRLS,PIRLS,2011,NOR,4,score_pirls_read,read,7,.06666667,500.05304,.48598397,213
WLD_2011_PIRLS,PIRLS,2011,NOR,4,score_pirls_read,read,8,.06666667,510.48532,.46263257,221
WLD_2011_PIRLS,PIRLS,2011,NOR,4,score_pirls_read,read,9,.06666667,520.80414,.93123853,206
WLD_2011_PIRLS,PIRLS,2011,NOR,4,score_pirls_read,read,10,.06666667,531.27618,1.2104225,207
WLD_2011_PIRLS,PIRLS,2011,NOR,4,score_pirls_read,read,11,.06666667,541.6062,1.5637914,212
WLD_2011_PIRLS,PIRLS,2011,NOR,4,score_pirls_read,read,12,.06666667,552.99139,1.4145843,227
WLD_2011_PIRLS,PIRLS,2011,NOR,4,score_pirls_read,read,13,.06666667,566.28143,.73486161,220
WLD_2011_PIRLS,PIRLS,2011,NOR,4,score_pirls_read,read,14,.06666667,582.64093,.74306315,212
WLD_2011_PIRLS,PIRLS,2011,NOR,4,score_pirls_read,read,15,.06666667,617.68866,2.2977219,248
WLD_2011_PIRLS,PIRLS,2011,NZL,5,score_pirls_read,read,0,1,531.02112,1.9071571,5644
WLD_2011_PIRLS,PIRLS,2011,NZL,5,score_pirls_read,read,1,.06666667,347.36359,3.1205881,373
WLD_2011_PIRLS,PIRLS,2011,NZL,5,score_pirls_read,read,2,.06666667,409.26279,1.6103774,369
WLD_2011_PIRLS,PIRLS,2011,NZL,5,score_pirls_read,read,3,.06666667,442.84726,1.3669496,376
WLD_2011_PIRLS,PIRLS,2011,NZL,5,score_pirls_read,read,4,.06666667,468.80771,1.3689958,367
WLD_2011_PIRLS,PIRLS,2011,NZL,5,score_pirls_read,read,5,.06666667,489.17145,1.5200698,394
WLD_2011_PIRLS,PIRLS,2011,NZL,5,score_pirls_read,read,6,.06666667,507.10596,1.421262,379
WLD_2011_PIRLS,PIRLS,2011,NZL,5,score_pirls_read,read,7,.06666667,523.12231,1.0279827,374
WLD_2011_PIRLS,PIRLS,2011,NZL,5,score_pirls_read,read,8,.06666667,537.95374,.941522,393
WLD_2011_PIRLS,PIRLS,2011,NZL,5,score_pirls_read,read,9,.06666667,552.45355,.65298808,371
WLD_2011_PIRLS,PIRLS,2011,NZL,5,score_pirls_read,read,10,.06666667,566.59271,.25156304,377
WLD_2011_PIRLS,PIRLS,2011,NZL,5,score_pirls_read,read,11,.06666667,580.57794,.43124419,359
WLD_2011_PIRLS,PIRLS,2011,NZL,5,score_pirls_read,read,12,.06666667,596.59149,.64066422,376
WLD_2011_PIRLS,PIRLS,2011,NZL,5,score_pirls_read,read,13,.06666667,615.40356,.54611409,375
WLD_2011_PIRLS,PIRLS,2011,NZL,5,score_pirls_read,read,14,.06666667,640.11475,.87375528,378
WLD_2011_PIRLS,PIRLS,2011,NZL,5,score_pirls_read,read,15,.06666667,687.25214,2.4996054,383
WLD_2011_PIRLS,PIRLS,2011,OMN,4,score_pirls_read,read,0,1,390.79752,2.8432658,10394
WLD_2011_PIRLS,PIRLS,2011,OMN,4,score_pirls_read,read,1,.06666667,196.79744,4.6696887,727
WLD_2011_PIRLS,PIRLS,2011,OMN,4,score_pirls_read,read,2,.06666667,258.66687,2.939975,700
WLD_2011_PIRLS,PIRLS,2011,OMN,4,score_pirls_read,read,3,.06666667,291.02045,2.4059813,687
WLD_2011_PIRLS,PIRLS,2011,OMN,4,score_pirls_read,read,4,.06666667,316.44211,1.2242957,689
WLD_2011_PIRLS,PIRLS,2011,OMN,4,score_pirls_read,read,5,.06666667,337.88412,1.1422604,692
WLD_2011_PIRLS,PIRLS,2011,OMN,4,score_pirls_read,read,6,.06666667,357.06046,1.7977704,690
WLD_2011_PIRLS,PIRLS,2011,OMN,4,score_pirls_read,read,7,.06666667,375.53018,1.0096606,707
WLD_2011_PIRLS,PIRLS,2011,OMN,4,score_pirls_read,read,8,.06666667,393.29086,.77140379,682
WLD_2011_PIRLS,PIRLS,2011,OMN,4,score_pirls_read,read,9,.06666667,410.90594,.71583962,683
WLD_2011_PIRLS,PIRLS,2011,OMN,4,score_pirls_read,read,10,.06666667,429.05942,1.1380179,703
WLD_2011_PIRLS,PIRLS,2011,OMN,4,score_pirls_read,read,11,.06666667,447.89108,1.125838,659
WLD_2011_PIRLS,PIRLS,2011,OMN,4,score_pirls_read,read,12,.06666667,467.71078,.97170013,673
WLD_2011_PIRLS,PIRLS,2011,OMN,4,score_pirls_read,read,13,.06666667,490.45288,1.1349404,688
WLD_2011_PIRLS,PIRLS,2011,OMN,4,score_pirls_read,read,14,.06666667,517.88654,.9625349,706
WLD_2011_PIRLS,PIRLS,2011,OMN,4,score_pirls_read,read,15,.06666667,570.87726,2.0171018,708
WLD_2011_PIRLS,PIRLS,2011,POL,4,score_pirls_read,read,0,1,525.57263,2.0690095,5005
WLD_2011_PIRLS,PIRLS,2011,POL,4,score_pirls_read,read,1,.06666667,373.15582,3.0958335,300
WLD_2011_PIRLS,PIRLS,2011,POL,4,score_pirls_read,read,2,.06666667,425.79501,1.8540237,308
WLD_2011_PIRLS,PIRLS,2011,POL,4,score_pirls_read,read,3,.06666667,454.19443,1.330047,318
WLD_2011_PIRLS,PIRLS,2011,POL,4,score_pirls_read,read,4,.06666667,475.21902,1.1799924,326
WLD_2011_PIRLS,PIRLS,2011,POL,4,score_pirls_read,read,5,.06666667,491.44122,1.1343623,320
WLD_2011_PIRLS,PIRLS,2011,POL,4,score_pirls_read,read,6,.06666667,505.71652,1.1387321,346
WLD_2011_PIRLS,PIRLS,2011,POL,4,score_pirls_read,read,7,.06666667,518.88989,1.2411615,320
WLD_2011_PIRLS,PIRLS,2011,POL,4,score_pirls_read,read,8,.06666667,530.51422,1.0843979,313
WLD_2011_PIRLS,PIRLS,2011,POL,4,score_pirls_read,read,9,.06666667,542.42535,.68646139,336
WLD_2011_PIRLS,PIRLS,2011,POL,4,score_pirls_read,read,10,.06666667,554.05023,.50743181,325
WLD_2011_PIRLS,PIRLS,2011,POL,4,score_pirls_read,read,11,.06666667,566.3031,.6756596,352
WLD_2011_PIRLS,PIRLS,2011,POL,4,score_pirls_read,read,12,.06666667,579.72803,.67753571,345
WLD_2011_PIRLS,PIRLS,2011,POL,4,score_pirls_read,read,13,.06666667,594.88202,1.2217017,366
WLD_2011_PIRLS,PIRLS,2011,POL,4,score_pirls_read,read,14,.06666667,614.80457,1.1576508,350
WLD_2011_PIRLS,PIRLS,2011,POL,4,score_pirls_read,read,15,.06666667,655.79529,2.697005,380
WLD_2011_PIRLS,PIRLS,2011,PRT,4,score_pirls_read,read,0,1,540.83655,2.6406209,4085
WLD_2011_PIRLS,PIRLS,2011,PRT,4,score_pirls_read,read,1,.06666667,402.23193,3.728678,263
WLD_2011_PIRLS,PIRLS,2011,PRT,4,score_pirls_read,read,2,.06666667,452.97665,1.8092283,269
WLD_2011_PIRLS,PIRLS,2011,PRT,4,score_pirls_read,read,3,.06666667,476.74197,1.6070926,284
WLD_2011_PIRLS,PIRLS,2011,PRT,4,score_pirls_read,read,4,.06666667,494.76016,1.1968095,259
WLD_2011_PIRLS,PIRLS,2011,PRT,4,score_pirls_read,read,5,.06666667,509.56491,1.0799935,237
WLD_2011_PIRLS,PIRLS,2011,PRT,4,score_pirls_read,read,6,.06666667,522.1897,1.7225344,279
WLD_2011_PIRLS,PIRLS,2011,PRT,4,score_pirls_read,read,7,.06666667,534.52863,1.530753,269
WLD_2011_PIRLS,PIRLS,2011,PRT,4,score_pirls_read,read,8,.06666667,545.57928,1.1638126,256
WLD_2011_PIRLS,PIRLS,2011,PRT,4,score_pirls_read,read,9,.06666667,555.85016,.85171145,292
WLD_2011_PIRLS,PIRLS,2011,PRT,4,score_pirls_read,read,10,.06666667,565.95453,.5426932,277
WLD_2011_PIRLS,PIRLS,2011,PRT,4,score_pirls_read,read,11,.06666667,577.25079,.58907473,288
WLD_2011_PIRLS,PIRLS,2011,PRT,4,score_pirls_read,read,12,.06666667,589.68445,.45514742,269
WLD_2011_PIRLS,PIRLS,2011,PRT,4,score_pirls_read,read,13,.06666667,604.14417,.79361022,270
WLD_2011_PIRLS,PIRLS,2011,PRT,4,score_pirls_read,read,14,.06666667,622.66827,1.6460714,291
WLD_2011_PIRLS,PIRLS,2011,PRT,4,score_pirls_read,read,15,.06666667,657.81543,2.6960247,282
WLD_2011_PIRLS,PIRLS,2011,QAT,4,score_pirls_read,read,0,1,424.84525,3.5475965,4120
WLD_2011_PIRLS,PIRLS,2011,QAT,4,score_pirls_read,read,1,.06666667,224.61896,4.0670605,306
WLD_2011_PIRLS,PIRLS,2011,QAT,4,score_pirls_read,read,2,.06666667,284.15741,2.7275605,299
WLD_2011_PIRLS,PIRLS,2011,QAT,4,score_pirls_read,read,3,.06666667,315.85892,3.1685719,270
WLD_2011_PIRLS,PIRLS,2011,QAT,4,score_pirls_read,read,4,.06666667,341.1792,2.0700598,286
WLD_2011_PIRLS,PIRLS,2011,QAT,4,score_pirls_read,read,5,.06666667,365.37094,1.5613497,284
WLD_2011_PIRLS,PIRLS,2011,QAT,4,score_pirls_read,read,6,.06666667,388.04877,1.7160659,298
WLD_2011_PIRLS,PIRLS,2011,QAT,4,score_pirls_read,read,7,.06666667,408.97906,.59144938,278
WLD_2011_PIRLS,PIRLS,2011,QAT,4,score_pirls_read,read,8,.06666667,428.91425,.6733278,260
WLD_2011_PIRLS,PIRLS,2011,QAT,4,score_pirls_read,read,9,.06666667,448.18835,1.0686382,280
WLD_2011_PIRLS,PIRLS,2011,QAT,4,score_pirls_read,read,10,.06666667,467.80215,.8570798,264
WLD_2011_PIRLS,PIRLS,2011,QAT,4,score_pirls_read,read,11,.06666667,487.16782,1.2763214,272
WLD_2011_PIRLS,PIRLS,2011,QAT,4,score_pirls_read,read,12,.06666667,507.47382,1.0611596,260
WLD_2011_PIRLS,PIRLS,2011,QAT,4,score_pirls_read,read,13,.06666667,530.34204,1.3855066,262
WLD_2011_PIRLS,PIRLS,2011,QAT,4,score_pirls_read,read,14,.06666667,558.46283,1.603899,255
WLD_2011_PIRLS,PIRLS,2011,QAT,4,score_pirls_read,read,15,.06666667,615.28418,4.3710294,246
WLD_2011_PIRLS,PIRLS,2011,ROU,4,score_pirls_read,read,0,1,501.89417,4.2788119,4665
WLD_2011_PIRLS,PIRLS,2011,ROU,4,score_pirls_read,read,1,.06666667,306.39969,4.533709,200
WLD_2011_PIRLS,PIRLS,2011,ROU,4,score_pirls_read,read,2,.06666667,375.25375,1.3140823,247
WLD_2011_PIRLS,PIRLS,2011,ROU,4,score_pirls_read,read,3,.06666667,412.27533,2.2880161,264
WLD_2011_PIRLS,PIRLS,2011,ROU,4,score_pirls_read,read,4,.06666667,438.7464,1.509155,241
WLD_2011_PIRLS,PIRLS,2011,ROU,4,score_pirls_read,read,5,.06666667,461.30316,1.0372022,281
WLD_2011_PIRLS,PIRLS,2011,ROU,4,score_pirls_read,read,6,.06666667,479.89572,.93053603,311
WLD_2011_PIRLS,PIRLS,2011,ROU,4,score_pirls_read,read,7,.06666667,496.52472,1.3457978,303
WLD_2011_PIRLS,PIRLS,2011,ROU,4,score_pirls_read,read,8,.06666667,511.92886,.69898432,309
WLD_2011_PIRLS,PIRLS,2011,ROU,4,score_pirls_read,read,9,.06666667,526.67261,.76572877,321
WLD_2011_PIRLS,PIRLS,2011,ROU,4,score_pirls_read,read,10,.06666667,540.48651,.31443518,328
WLD_2011_PIRLS,PIRLS,2011,ROU,4,score_pirls_read,read,11,.06666667,554.73932,.49422824,338
WLD_2011_PIRLS,PIRLS,2011,ROU,4,score_pirls_read,read,12,.06666667,570.5528,1.0557979,339
WLD_2011_PIRLS,PIRLS,2011,ROU,4,score_pirls_read,read,13,.06666667,587.68518,1.0190254,369
WLD_2011_PIRLS,PIRLS,2011,ROU,4,score_pirls_read,read,14,.06666667,610.31305,1.0581824,399
WLD_2011_PIRLS,PIRLS,2011,ROU,4,score_pirls_read,read,15,.06666667,654.40417,2.3269496,415
WLD_2011_PIRLS,PIRLS,2011,RUS,4,score_pirls_read,read,0,1,568.41852,2.7435458,4461
WLD_2011_PIRLS,PIRLS,2011,RUS,4,score_pirls_read,read,1,.06666667,431.28802,2.984318,273
WLD_2011_PIRLS,PIRLS,2011,RUS,4,score_pirls_read,read,2,.06666667,481.41422,.8380633,267
WLD_2011_PIRLS,PIRLS,2011,RUS,4,score_pirls_read,read,3,.06666667,505.30154,1.0188657,290
WLD_2011_PIRLS,PIRLS,2011,RUS,4,score_pirls_read,read,4,.06666667,522.58765,.7312786,279
WLD_2011_PIRLS,PIRLS,2011,RUS,4,score_pirls_read,read,5,.06666667,536.79266,.45847625,276
WLD_2011_PIRLS,PIRLS,2011,RUS,4,score_pirls_read,read,6,.06666667,549.06293,.48504445,290
WLD_2011_PIRLS,PIRLS,2011,RUS,4,score_pirls_read,read,7,.06666667,560.25073,.59107697,294
WLD_2011_PIRLS,PIRLS,2011,RUS,4,score_pirls_read,read,8,.06666667,571.11249,.68699443,301
WLD_2011_PIRLS,PIRLS,2011,RUS,4,score_pirls_read,read,9,.06666667,582.09406,.60846132,295
WLD_2011_PIRLS,PIRLS,2011,RUS,4,score_pirls_read,read,10,.06666667,593.09375,.67672735,304
WLD_2011_PIRLS,PIRLS,2011,RUS,4,score_pirls_read,read,11,.06666667,604.40088,.36539245,306
WLD_2011_PIRLS,PIRLS,2011,RUS,4,score_pirls_read,read,12,.06666667,616.88464,.92561036,302
WLD_2011_PIRLS,PIRLS,2011,RUS,4,score_pirls_read,read,13,.06666667,631.32227,1.3713384,318
WLD_2011_PIRLS,PIRLS,2011,RUS,4,score_pirls_read,read,14,.06666667,650.14545,1.4607749,326
WLD_2011_PIRLS,PIRLS,2011,RUS,4,score_pirls_read,read,15,.06666667,690.04559,2.5181525,340
WLD_2011_PIRLS,PIRLS,2011,SAU,4,score_pirls_read,read,0,1,429.85013,4.373693,4507
WLD_2011_PIRLS,PIRLS,2011,SAU,4,score_pirls_read,read,1,.06666667,243.53993,2.8051279,283
WLD_2011_PIRLS,PIRLS,2011,SAU,4,score_pirls_read,read,2,.06666667,303.40173,2.365797,304
WLD_2011_PIRLS,PIRLS,2011,SAU,4,score_pirls_read,read,3,.06666667,337.23175,1.4423784,305
WLD_2011_PIRLS,PIRLS,2011,SAU,4,score_pirls_read,read,4,.06666667,363.2179,.88007712,318
WLD_2011_PIRLS,PIRLS,2011,SAU,4,score_pirls_read,read,5,.06666667,384.93594,.70050317,280
WLD_2011_PIRLS,PIRLS,2011,SAU,4,score_pirls_read,read,6,.06666667,403.97531,.59757441,301
WLD_2011_PIRLS,PIRLS,2011,SAU,4,score_pirls_read,read,7,.06666667,421.27231,.83240384,295
WLD_2011_PIRLS,PIRLS,2011,SAU,4,score_pirls_read,read,8,.06666667,437.49091,.9489215,286
WLD_2011_PIRLS,PIRLS,2011,SAU,4,score_pirls_read,read,9,.06666667,453.6915,1.2447186,313
WLD_2011_PIRLS,PIRLS,2011,SAU,4,score_pirls_read,read,10,.06666667,468.99457,1.6271564,284
WLD_2011_PIRLS,PIRLS,2011,SAU,4,score_pirls_read,read,11,.06666667,483.95157,1.3699081,303
WLD_2011_PIRLS,PIRLS,2011,SAU,4,score_pirls_read,read,12,.06666667,500.41138,1.4171009,293
WLD_2011_PIRLS,PIRLS,2011,SAU,4,score_pirls_read,read,13,.06666667,517.83514,1.0642411,320
WLD_2011_PIRLS,PIRLS,2011,SAU,4,score_pirls_read,read,14,.06666667,540.68213,1.3125329,307
WLD_2011_PIRLS,PIRLS,2011,SAU,4,score_pirls_read,read,15,.06666667,586.198,2.8499296,315
WLD_2011_PIRLS,PIRLS,2011,SGP,4,score_pirls_read,read,0,1,567.28448,3.3320224,6367
WLD_2011_PIRLS,PIRLS,2011,SGP,4,score_pirls_read,read,1,.06666667,391.97556,2.5333035,445
WLD_2011_PIRLS,PIRLS,2011,SGP,4,score_pirls_read,read,2,.06666667,458.61316,1.0170422,435
WLD_2011_PIRLS,PIRLS,2011,SGP,4,score_pirls_read,read,3,.06666667,491.60687,.76404721,428
WLD_2011_PIRLS,PIRLS,2011,SGP,4,score_pirls_read,read,4,.06666667,514.15387,.89373285,430
WLD_2011_PIRLS,PIRLS,2011,SGP,4,score_pirls_read,read,5,.06666667,531.72681,.80086184,430
WLD_2011_PIRLS,PIRLS,2011,SGP,4,score_pirls_read,read,6,.06666667,546.69354,.64004028,434
WLD_2011_PIRLS,PIRLS,2011,SGP,4,score_pirls_read,read,7,.06666667,560.57141,.5380367,418
WLD_2011_PIRLS,PIRLS,2011,SGP,4,score_pirls_read,read,8,.06666667,573.53583,.78794903,428
WLD_2011_PIRLS,PIRLS,2011,SGP,4,score_pirls_read,read,9,.06666667,586.02997,.97139621,413
WLD_2011_PIRLS,PIRLS,2011,SGP,4,score_pirls_read,read,10,.06666667,598.84216,.91145819,427
WLD_2011_PIRLS,PIRLS,2011,SGP,4,score_pirls_read,read,11,.06666667,612.52106,.92251956,421
WLD_2011_PIRLS,PIRLS,2011,SGP,4,score_pirls_read,read,12,.06666667,627.42017,1.1416516,425
WLD_2011_PIRLS,PIRLS,2011,SGP,4,score_pirls_read,read,13,.06666667,644.2392,1.1152943,418
WLD_2011_PIRLS,PIRLS,2011,SGP,4,score_pirls_read,read,14,.06666667,665.27496,.8007257,413
WLD_2011_PIRLS,PIRLS,2011,SGP,4,score_pirls_read,read,15,.06666667,705.59241,2.6060688,402
WLD_2011_PIRLS,PIRLS,2011,SVK,4,score_pirls_read,read,0,1,535.08459,2.7520323,5630
WLD_2011_PIRLS,PIRLS,2011,SVK,4,score_pirls_read,read,1,.06666667,380.81226,4.1318588,381
WLD_2011_PIRLS,PIRLS,2011,SVK,4,score_pirls_read,read,2,.06666667,443.48895,1.6636759,389
WLD_2011_PIRLS,PIRLS,2011,SVK,4,score_pirls_read,read,3,.06666667,471.31323,1.3042855,384
WLD_2011_PIRLS,PIRLS,2011,SVK,4,score_pirls_read,read,4,.06666667,490.74176,.78710783,366
WLD_2011_PIRLS,PIRLS,2011,SVK,4,score_pirls_read,read,5,.06666667,505.74524,.9283759,350
WLD_2011_PIRLS,PIRLS,2011,SVK,4,score_pirls_read,read,6,.06666667,518.23615,1.0347623,371
WLD_2011_PIRLS,PIRLS,2011,SVK,4,score_pirls_read,read,7,.06666667,530.37469,.92902225,364
WLD_2011_PIRLS,PIRLS,2011,SVK,4,score_pirls_read,read,8,.06666667,541.27563,.77806872,358
WLD_2011_PIRLS,PIRLS,2011,SVK,4,score_pirls_read,read,9,.06666667,551.67004,.66279334,371
WLD_2011_PIRLS,PIRLS,2011,SVK,4,score_pirls_read,read,10,.06666667,562.08099,.80090696,386
WLD_2011_PIRLS,PIRLS,2011,SVK,4,score_pirls_read,read,11,.06666667,573.19232,.8124271,368
WLD_2011_PIRLS,PIRLS,2011,SVK,4,score_pirls_read,read,12,.06666667,584.91272,.97361869,383
WLD_2011_PIRLS,PIRLS,2011,SVK,4,score_pirls_read,read,13,.06666667,599.24799,1.0715559,387
WLD_2011_PIRLS,PIRLS,2011,SVK,4,score_pirls_read,read,14,.06666667,618.00293,.91389894,383
WLD_2011_PIRLS,PIRLS,2011,SVK,4,score_pirls_read,read,15,.06666667,654.76477,1.6011094,389
WLD_2011_PIRLS,PIRLS,2011,SVN,4,score_pirls_read,read,0,1,530.32025,1.9507941,4512
WLD_2011_PIRLS,PIRLS,2011,SVN,4,score_pirls_read,read,1,.06666667,380.87607,3.1385758,288
WLD_2011_PIRLS,PIRLS,2011,SVN,4,score_pirls_read,read,2,.06666667,435.58786,2.2268226,312
WLD_2011_PIRLS,PIRLS,2011,SVN,4,score_pirls_read,read,3,.06666667,462.71194,.8404215,336
WLD_2011_PIRLS,PIRLS,2011,SVN,4,score_pirls_read,read,4,.06666667,482.51212,1.0633993,311
WLD_2011_PIRLS,PIRLS,2011,SVN,4,score_pirls_read,read,5,.06666667,498.23624,.96411264,308
WLD_2011_PIRLS,PIRLS,2011,SVN,4,score_pirls_read,read,6,.06666667,511.5137,.9109593,308
WLD_2011_PIRLS,PIRLS,2011,SVN,4,score_pirls_read,read,7,.06666667,523.59674,.80153906,284
WLD_2011_PIRLS,PIRLS,2011,SVN,4,score_pirls_read,read,8,.06666667,535.21533,1.3234886,293
