year,countrycode,subgroup,total,male,urban,m_early,m_end,subject,indicator
2013,PER,male=0,4839,2413,3376,521.86871,.47076565,read,fgt1
2013,PER,male=0,4839,2413,3376,521.86871,.52112103,read,fgt0
2013,PER,male=0,4839,2413,3376,521.86871,.478879,read,hpro
2013,PER,male=0,4839,2413,3376,521.86871,.25198072,read,fgt2
2013,PER,male=0,4839,2413,3376,,498.70773,science,score
2013,PER,male=1,5117,2654,3398,536.5882,,math,score
2013,PER,male=1,4839,2413,3376,536.5882,539.38788,math,score
2013,PER,male=1,5117,2654,3398,521.71484,,read,score
2013,PER,male=1,4839,2413,3376,521.71484,.55109656,read,fgt0
2013,PER,male=1,4839,2413,3376,521.71484,505.29007,read,score
2013,PER,male=1,4839,2413,3376,521.71484,.4464398,read,fgt1
2013,PER,male=1,4839,2413,3376,521.71484,.22603971,read,fgt2
2013,PER,male=1,4839,2413,3376,521.71484,.44890344,read,hpro
2013,PER,male=1,4839,2413,3376,,501.98639,science,score
2013,PER,urban=0,5117,2654,3398,480.2067,,math,score
2013,PER,urban=0,4839,2413,3376,480.2067,456.28336,math,score
2013,PER,urban=0,5117,2654,3398,479.34674,,read,score
2013,PER,urban=0,4839,2413,3376,479.34674,.88561738,read,fgt0
2013,PER,urban=0,4839,2413,3376,479.34674,.53616774,read,fgt1
2013,PER,urban=0,4839,2413,3376,479.34674,432.15961,read,score
2013,PER,urban=0,4839,2413,3376,479.34674,.11438262,read,hpro
2013,PER,urban=0,4839,2413,3376,479.34674,.32041302,read,fgt2
2013,PER,urban=0,4839,2413,3376,,437.11386,science,score
2013,PER,urban=1,5117,2654,3398,547.05389,,math,score
2013,PER,urban=1,4839,2413,3376,547.05389,542.86304,math,score
2013,PER,urban=1,5117,2654,3398,532.87958,,read,score
2013,PER,urban=1,4839,2413,3376,532.87958,.4610936,read,fgt0
2013,PER,urban=1,4839,2413,3376,532.87958,521.38123,read,score
2013,PER,urban=1,4839,2413,3376,532.87958,.5389064,read,hpro
2013,PER,urban=1,4839,2413,3376,532.87958,.42469695,read,fgt1
2013,PER,urban=1,4839,2413,3376,532.87958,.20340775,read,fgt2
2013,PER,urban=1,4839,2413,3376,,514.49359,science,score
2013,PRY,all,3485,1720,2010,487.83795,,math,score
2013,PRY,all,3384,1605,2087,487.83795,455.54648,math,score
2013,PRY,all,3485,1720,2010,480.93756,,read,score
2013,PRY,all,3384,1605,2087,480.93756,469.14066,read,score
2013,PRY,all,3384,1605,2087,480.93756,.49174199,read,fgt1
2013,PRY,all,3384,1605,2087,480.93756,.71276367,read,fgt0
2013,PRY,all,3384,1605,2087,480.93756,.28723636,read,hpro
2013,PRY,all,3384,1605,2087,480.93756,.27831194,read,fgt2
2013,PRY,all,3384,1605,2087,,454.75851,science,score
2013,PRY,male=0,3485,1720,2010,485.88812,,math,score
2013,PRY,male=0,3384,1605,2087,485.88812,455.34106,math,score
2013,PRY,male=0,3485,1720,2010,487.56396,,read,score
2013,PRY,male=0,3384,1605,2087,487.56396,.26593891,read,fgt2
2013,PRY,male=0,3384,1605,2087,487.56396,.31146744,read,hpro
2013,PRY,male=0,3384,1605,2087,487.56396,.47957975,read,fgt1
2013,PRY,male=0,3384,1605,2087,487.56396,.68853259,read,fgt0
2013,PRY,male=0,3384,1605,2087,487.56396,475.3046,read,score
2013,PRY,male=0,3384,1605,2087,,460.99249,science,score
2013,PRY,male=1,3485,1720,2010,489.91269,,math,score
2013,PRY,male=1,3384,1605,2087,489.91269,457.8606,math,score
2013,PRY,male=1,3485,1720,2010,474.68655,,read,score
2013,PRY,male=1,3384,1605,2087,474.68655,.28926653,read,fgt2
2013,PRY,male=1,3384,1605,2087,474.68655,463.13794,read,score
2013,PRY,male=1,3384,1605,2087,474.68655,.26359791,read,hpro
2013,PRY,male=1,3384,1605,2087,474.68655,.73640209,read,fgt0
2013,PRY,male=1,3384,1605,2087,474.68655,.5024823,read,fgt1
2013,PRY,male=1,3384,1605,2087,,452.41547,science,score
2013,PRY,urban=0,3485,1720,2010,479.4278,,math,score
2013,PRY,urban=0,3384,1605,2087,479.4278,437.41577,math,score
2013,PRY,urban=0,3485,1720,2010,462.63089,,read,score
2013,PRY,urban=0,3384,1605,2087,462.63089,.33837464,read,fgt2
2013,PRY,urban=0,3384,1605,2087,462.63089,437.50989,read,score
2013,PRY,urban=0,3384,1605,2087,462.63089,.17723617,read,hpro
2013,PRY,urban=0,3384,1605,2087,462.63089,.54640746,read,fgt1
2013,PRY,urban=0,3384,1605,2087,462.63089,.8227638,read,fgt0
2013,PRY,urban=0,3384,1605,2087,,434.76825,science,score
2013,PRY,urban=1,3485,1720,2010,495.16403,,math,score
2013,PRY,urban=1,3384,1605,2087,495.16403,469.31555,math,score
2013,PRY,urban=1,3485,1720,2010,496.58896,,read,score
2013,PRY,urban=1,3384,1605,2087,496.58896,.21946198,read,fgt2
2013,PRY,urban=1,3384,1605,2087,496.58896,492.87952,read,score
2013,PRY,urban=1,3384,1605,2087,496.58896,.4381803,read,fgt1
2013,PRY,urban=1,3384,1605,2087,496.58896,.63020855,read,fgt0
2013,PRY,urban=1,3384,1605,2087,496.58896,.36979145,read,hpro
2013,PRY,urban=1,3384,1605,2087,,469.84262,science,score
2013,URY,all,2825,1360,2445,550.54767,,math,score
2013,URY,all,2939,1420,2562,550.54767,566.56635,math,score
2013,URY,all,2825,1360,2445,524.17462,,read,score
2013,URY,all,2939,1420,2562,524.17462,.41787699,read,fgt1
2013,URY,all,2939,1420,2562,524.17462,.58570081,read,hpro
2013,URY,all,2939,1420,2562,524.17462,.19729455,read,fgt2
2013,URY,all,2939,1420,2562,524.17462,531.79242,read,score
2013,URY,all,2939,1420,2562,524.17462,.41429919,read,fgt0
2013,URY,all,2939,1420,2562,,516.85535,science,score
2013,URY,male=0,2825,1360,2445,557.73474,,math,score
2013,URY,male=0,2939,1420,2562,557.73474,566.24835,math,score
2013,URY,male=0,2825,1360,2445,532.22565,,read,score
2013,URY,male=0,2939,1420,2562,532.22565,.62987822,read,hpro
2013,URY,male=0,2939,1420,2562,532.22565,.18516898,read,fgt2
2013,URY,male=0,2939,1420,2562,532.22565,.37012178,read,fgt0
2013,URY,male=0,2939,1420,2562,532.22565,538.71387,read,score
2013,URY,male=0,2939,1420,2562,532.22565,.40704295,read,fgt1
2013,URY,male=0,2939,1420,2562,,519.3952,science,score
2013,URY,male=1,2825,1360,2445,547.07574,,math,score
2013,URY,male=1,2939,1420,2562,547.07574,569.8623,math,score
2013,URY,male=1,2825,1360,2445,518.6767,,read,score
2013,URY,male=1,2939,1420,2562,518.6767,.46094733,read,fgt0
2013,URY,male=1,2939,1420,2562,518.6767,524.69452,read,score
2013,URY,male=1,2939,1420,2562,518.6767,.42654228,read,fgt1
2013,URY,male=1,2939,1420,2562,518.6767,.53905267,read,hpro
2013,URY,male=1,2939,1420,2562,518.6767,.20699283,read,fgt2
2013,URY,male=1,2939,1420,2562,,517.28815,science,score
2013,URY,urban=0,2825,1360,2445,530.97626,,math,score
2013,URY,urban=0,2939,1420,2562,530.97626,573.4834,math,score
2013,URY,urban=0,2825,1360,2445,518.91687,,read,score
2013,URY,urban=0,2939,1420,2562,518.91687,533.22919,read,score
2013,URY,urban=0,2939,1420,2562,518.91687,.64542675,read,hpro
2013,URY,urban=0,2939,1420,2562,518.91687,.2026124,read,fgt2
2013,URY,urban=0,2939,1420,2562,518.91687,.35457325,read,fgt0
2013,URY,urban=0,2939,1420,2562,518.91687,.42347443,read,fgt1
2013,URY,urban=0,2939,1420,2562,,544.11322,science,score
2013,URY,urban=1,2825,1360,2445,551.58136,,math,score
2013,URY,urban=1,2939,1420,2562,551.58136,566.29834,math,score
2013,URY,urban=1,2825,1360,2445,524.70966,,read,score
2013,URY,urban=1,2939,1420,2562,524.70966,.58360779,read,hpro
2013,URY,urban=1,2939,1420,2562,524.70966,.19713585,read,fgt2
2013,URY,urban=1,2939,1420,2562,524.70966,531.74213,read,score
2013,URY,urban=1,2939,1420,2562,524.70966,.41639221,read,fgt0
2013,URY,urban=1,2939,1420,2562,524.70966,.41770995,read,fgt1
2013,URY,urban=1,2939,1420,2562,,515.77948,science,score
2014,BDI,all,855,397,187,605.12933,,math,score
2014,BDI,all,3461,1871,812,605.12933,593.58929,math,score
2014,BDI,all,855,397,187,627.72144,,read,score
2014,BDI,all,3461,1871,812,627.72144,525.40875,read,score
2014,BDI,all,3461,1871,812,627.72144,.073265843,read,hpro
2014,BDI,all,3461,1871,812,627.72144,.16755426,read,fgt2
2014,BDI,all,3461,1871,812,627.72144,.38084397,read,fgt1
2014,BDI,all,3461,1871,812,627.72144,.92673415,read,fgt0
2014,BDI,male=0,855,397,187,609.23431,,math,score
2014,BDI,male=0,3461,1871,812,609.23431,611.75519,math,score
2014,BDI,male=0,855,397,187,629.94873,,read,score
2014,BDI,male=0,3461,1871,812,629.94873,.15352969,read,fgt2
2014,BDI,male=0,3461,1871,812,629.94873,531.79749,read,score
2014,BDI,male=0,3461,1871,812,629.94873,.91334206,read,fgt0
2014,BDI,male=0,3461,1871,812,629.94873,.086657926,read,hpro
2014,BDI,male=0,3461,1871,812,629.94873,.36357373,read,fgt1
2014,BDI,male=1,855,397,187,600.52246,,math,score
2014,BDI,male=1,3461,1871,812,600.52246,578.61957,math,score
2014,BDI,male=1,855,397,187,625.22186,,read,score
2014,BDI,male=1,3461,1871,812,625.22186,.39470929,read,fgt1
2014,BDI,male=1,3461,1871,812,625.22186,.062230006,read,hpro
2014,BDI,male=1,3461,1871,812,625.22186,520.14404,read,score
2014,BDI,male=1,3461,1871,812,625.22186,.17881346,read,fgt2
2014,BDI,male=1,3461,1871,812,625.22186,.93777001,read,fgt0
2014,BDI,urban=0,855,397,187,599.02838,,math,score
2014,BDI,urban=0,3461,1871,812,599.02838,593.56445,math,score
2014,BDI,urban=0,855,397,187,614.73584,,read,score
2014,BDI,urban=0,3461,1871,812,614.73584,.94720495,read,fgt0
2014,BDI,urban=0,3461,1871,812,614.73584,.1689658,read,fgt2
2014,BDI,urban=0,3461,1871,812,614.73584,.052795067,read,hpro
2014,BDI,urban=0,3461,1871,812,614.73584,521.81488,read,score
2014,BDI,urban=0,3461,1871,812,614.73584,.3828904,read,fgt1
2014,BDI,urban=1,855,397,187,623.9837,,math,score
2014,BDI,urban=1,3461,1871,812,623.9837,593.36176,math,score
2014,BDI,urban=1,855,397,187,667.85193,,read,score
2014,BDI,urban=1,3461,1871,812,667.85193,.37518537,read,fgt1
2014,BDI,urban=1,3461,1871,812,667.85193,534.84399,read,score
2014,BDI,urban=1,3461,1871,812,667.85193,.16371965,read,fgt2
2014,BDI,urban=1,3461,1871,812,667.85193,.87302601,read,fgt0
2014,BDI,urban=1,3461,1871,812,667.85193,.126974,read,hpro
2014,BEN,all,732,351,581,454.65485,,math,score
2014,BEN,all,3033,1400,2290,454.65485,496.90604,math,score
2014,BEN,all,732,351,581,458.33264,,read,score
2014,BEN,all,3033,1400,2290,458.33264,.49213988,read,fgt1
2014,BEN,all,3033,1400,2290,458.33264,.29448161,read,fgt2
2014,BEN,all,3033,1400,2290,458.33264,.22658245,read,hpro
2014,BEN,all,3033,1400,2290,458.33264,.77341753,read,fgt0
2014,BEN,all,3033,1400,2290,458.33264,523.43524,read,score
2014,BEN,male=0,732,351,581,457.4111,,math,score
2014,BEN,male=0,3033,1400,2290,457.4111,499.52701,math,score
2014,BEN,male=0,732,351,581,459.55038,,read,score
2014,BEN,male=0,3033,1400,2290,459.55038,.28883287,read,fgt2
2014,BEN,male=0,3033,1400,2290,459.55038,.793275,read,fgt0
2014,BEN,male=0,3033,1400,2290,459.55038,.48735905,read,fgt1
2014,BEN,male=0,3033,1400,2290,459.55038,.206725,read,hpro
2014,BEN,male=0,3033,1400,2290,459.55038,520.12878,read,score
2014,BEN,male=1,732,351,581,452.091,,math,score
2014,BEN,male=1,3033,1400,2290,452.091,493.98495,math,score
2014,BEN,male=1,732,351,581,457.19989,,read,score
2014,BEN,male=1,3033,1400,2290,457.19989,.24871339,read,hpro
2014,BEN,male=1,3033,1400,2290,457.19989,.75128663,read,fgt0
2014,BEN,male=1,3033,1400,2290,457.19989,.49777037,read,fgt1
2014,BEN,male=1,3033,1400,2290,457.19989,.30113205,read,fgt2
2014,BEN,male=1,3033,1400,2290,457.19989,527.12036,read,score
2014,BEN,urban=0,732,351,581,417.44931,,math,score
2014,BEN,urban=0,3033,1400,2290,417.44931,442.10187,math,score
2014,BEN,urban=0,732,351,581,434.97571,,read,score
2014,BEN,urban=0,3033,1400,2290,434.97571,.5862065,read,fgt1
2014,BEN,urban=0,3033,1400,2290,434.97571,.39243114,read,fgt2
2014,BEN,urban=0,3033,1400,2290,434.97571,459.28259,read,score
2014,BEN,urban=0,3033,1400,2290,434.97571,.038475245,read,hpro
2014,BEN,urban=0,3033,1400,2290,434.97571,.96152472,read,fgt0
2014,BEN,urban=1,732,351,581,462.20145,,math,score
2014,BEN,urban=1,3033,1400,2290,462.20145,510.26794,math,score
2014,BEN,urban=1,732,351,581,463.14899,,read,score
2014,BEN,urban=1,3033,1400,2290,463.14899,539.07648,read,score
2014,BEN,urban=1,3033,1400,2290,463.14899,.2724452,read,hpro
2014,BEN,urban=1,3033,1400,2290,463.14899,.46183753,read,fgt1
2014,BEN,urban=1,3033,1400,2290,463.14899,.26292592,read,fgt2
2014,BEN,urban=1,3033,1400,2290,463.14899,.7275548,read,fgt0
2014,BFA,all,969,500,778,505.82501,,math,score
2014,BFA,all,3416,1683,2977,505.82501,539.47424,math,score
2014,BFA,all,969,500,778,513.76642,,read,score
2014,BFA,all,3416,1683,2977,513.76642,.21423224,read,hpro
2014,BFA,all,3416,1683,2977,513.76642,.78576779,read,fgt0
2014,BFA,all,3416,1683,2977,513.76642,531.64642,read,score
2014,BFA,all,3416,1683,2977,513.76642,.43634316,read,fgt1
2014,BFA,all,3416,1683,2977,513.76642,.23052536,read,fgt2
2014,BFA,male=0,969,500,778,501.45245,,math,score
2014,BFA,male=0,3416,1683,2977,501.45245,532.95752,math,score
2014,BFA,male=0,969,500,778,518.10205,,read,score
2014,BFA,male=0,3416,1683,2977,518.10205,529.64856,read,score
2014,BFA,male=0,3416,1683,2977,518.10205,.20364536,read,hpro
2014,BFA,male=0,3416,1683,2977,518.10205,.22854963,read,fgt2
2014,BFA,male=0,3416,1683,2977,518.10205,.79635465,read,fgt0
2014,BFA,male=0,3416,1683,2977,518.10205,.43580934,read,fgt1
2014,BFA,male=1,969,500,778,510.32642,,math,score
2014,BFA,male=1,3416,1683,2977,510.32642,546.23749,math,score
2014,BFA,male=1,969,500,778,509.30301,,read,score
2014,BFA,male=1,3416,1683,2977,509.30301,.77478045,read,fgt0
2014,BFA,male=1,3416,1683,2977,509.30301,.23264471,read,fgt2
2014,BFA,male=1,3416,1683,2977,509.30301,.4369238,read,fgt1
2014,BFA,male=1,3416,1683,2977,509.30301,.22521956,read,hpro
2014,BFA,male=1,3416,1683,2977,509.30301,533.71979,read,score
2014,BFA,urban=0,969,500,778,480.30643,,math,score
2014,BFA,urban=0,3416,1683,2977,480.30643,512.72614,math,score
2014,BFA,urban=0,969,500,778,486.15182,,read,score
2014,BFA,urban=0,3416,1683,2977,486.15182,.89141208,read,fgt0
2014,BFA,urban=0,3416,1683,2977,486.15182,.48706016,read,fgt1
2014,BFA,urban=0,3416,1683,2977,486.15182,499.70004,read,score
2014,BFA,urban=0,3416,1683,2977,486.15182,.28604537,read,fgt2
2014,BFA,urban=0,3416,1683,2977,486.15182,.1085879,read,hpro
2014,BFA,urban=1,969,500,778,513.46924,,math,score
2014,BFA,urban=1,3416,1683,2977,513.46924,542.93872,math,score
2014,BFA,urban=1,969,500,778,521.7594,,read,score
2014,BFA,urban=1,3416,1683,2977,521.7594,.42877394,read,fgt1
2014,BFA,urban=1,3416,1683,2977,521.7594,.2279156,read,hpro
2014,BFA,urban=1,3416,1683,2977,521.7594,.22223462,read,fgt2
2014,BFA,urban=1,3416,1683,2977,521.7594,535.78418,read,score
2014,BFA,urban=1,3416,1683,2977,521.7594,.77208441,read,fgt0
2014,CIV,all,840,438,544,465.9119,,math,score
2014,CIV,all,2972,1652,2076,465.9119,475.66116,math,score
2014,CIV,all,840,438,544,484.05038,,read,score
2014,CIV,all,2972,1652,2076,484.05038,.31164196,read,fgt2
2014,CIV,all,2972,1652,2076,484.05038,516.98553,read,score
2014,CIV,all,2972,1652,2076,484.05038,.77626789,read,fgt0
2014,CIV,all,2972,1652,2076,484.05038,.51028365,read,fgt1
2014,CIV,all,2972,1652,2076,484.05038,.22373214,read,hpro
2014,CIV,male=0,840,438,544,452.37549,,math,score
2014,CIV,male=0,2972,1652,2076,452.37549,468.18375,math,score
2014,CIV,male=0,840,438,544,478.38214,,read,score
2014,CIV,male=0,2972,1652,2076,478.38214,.31745285,read,fgt2
2014,CIV,male=0,2972,1652,2076,478.38214,.24231659,read,hpro
2014,CIV,male=0,2972,1652,2076,478.38214,519.56818,read,score
2014,CIV,male=0,2972,1652,2076,478.38214,.51449317,read,fgt1
2014,CIV,male=0,2972,1652,2076,478.38214,.7576834,read,fgt0
2014,CIV,male=1,840,438,544,478.63013,,math,score
2014,CIV,male=1,2972,1652,2076,478.63013,481.97571,math,score
2014,CIV,male=1,840,438,544,489.37604,,read,score
2014,CIV,male=1,2972,1652,2076,489.37604,514.80457,read,score
2014,CIV,male=1,2972,1652,2076,489.37604,.50689244,read,fgt1
2014,CIV,male=1,2972,1652,2076,489.37604,.30696073,read,fgt2
2014,CIV,male=1,2972,1652,2076,489.37604,.20803787,read,hpro
2014,CIV,male=1,2972,1652,2076,489.37604,.79196215,read,fgt0
2014,CIV,urban=0,840,438,544,439.93628,,math,score
2014,CIV,urban=0,2972,1652,2076,439.93628,455.78549,math,score
2014,CIV,urban=0,840,438,544,454.50171,,read,score
2014,CIV,urban=0,2972,1652,2076,454.50171,.55783194,read,fgt1
2014,CIV,urban=0,2972,1652,2076,454.50171,.36310148,read,fgt2
2014,CIV,urban=0,2972,1652,2076,454.50171,.07840611,read,hpro
2014,CIV,urban=0,2972,1652,2076,454.50171,476.01816,read,score
2014,CIV,urban=0,2972,1652,2076,454.50171,.9215939,read,fgt0
2014,CIV,urban=1,840,438,544,483.84076,,math,score
2014,CIV,urban=1,2972,1652,2076,483.84076,486.32507,math,score
2014,CIV,urban=1,840,438,544,503.95087,,read,score
2014,CIV,urban=1,2972,1652,2076,503.95087,.27520606,read,fgt2
2014,CIV,urban=1,2972,1652,2076,503.95087,.69829577,read,fgt0
2014,CIV,urban=1,2972,1652,2076,503.95087,.30170423,read,hpro
2014,CIV,urban=1,2972,1652,2076,503.95087,538.96588,read,score
2014,CIV,urban=1,2972,1652,2076,503.95087,.4766188,read,fgt1
2014,CMR,all,1071,518,689,502.69473,,math,score
2014,CMR,all,3817,2006,2648,502.69473,489.49667,math,score
2014,CMR,all,1071,518,689,502.42026,,read,score
2014,CMR,all,3817,2006,2648,502.42026,517.49738,read,score
2014,CMR,all,3817,2006,2648,502.42026,.7591117,read,fgt0
2014,CMR,all,3817,2006,2648,502.42026,.33198544,read,fgt2
2014,CMR,all,3817,2006,2648,502.42026,.24088828,read,hpro
2014,CMR,all,3817,2006,2648,502.42026,.52519441,read,fgt1
2014,CMR,male=0,1071,518,689,493.38321,,math,score
2014,CMR,male=0,3817,2006,2648,493.38321,490.66785,math,score
2014,CMR,male=0,1071,518,689,498.98065,,read,score
2014,CMR,male=0,3817,2006,2648,498.98065,.72914833,read,fgt0
2014,CMR,male=0,3817,2006,2648,498.98065,.51135993,read,fgt1
2014,CMR,male=0,3817,2006,2648,498.98065,.27085167,read,hpro
2014,CMR,male=0,3817,2006,2648,498.98065,527.15442,read,score
2014,CMR,male=0,3817,2006,2648,498.98065,.31824639,read,fgt2
2014,CMR,male=1,1071,518,689,512.34967,,math,score
2014,CMR,male=1,3817,2006,2648,512.34967,488.5116,math,score
2014,CMR,male=1,1071,518,689,505.98672,,read,score
2014,CMR,male=1,3817,2006,2648,505.98672,.3427366,read,fgt2
2014,CMR,male=1,3817,2006,2648,505.98672,509.37512,read,score
2014,CMR,male=1,3817,2006,2648,505.98672,.53601938,read,fgt1
2014,CMR,male=1,3817,2006,2648,505.98672,.78431296,read,fgt0
2014,CMR,male=1,3817,2006,2648,505.98672,.21568704,read,hpro
2014,CMR,urban=0,1071,518,689,478.91681,,math,score
2014,CMR,urban=0,3817,2006,2648,478.91681,445.57193,math,score
2014,CMR,urban=0,1071,518,689,469.78967,,read,score
2014,CMR,urban=0,3817,2006,2648,469.78967,.4044413,read,fgt2
2014,CMR,urban=0,3817,2006,2648,469.78967,.91515172,read,fgt0
2014,CMR,urban=0,3817,2006,2648,469.78967,.58755475,read,fgt1
2014,CMR,urban=0,3817,2006,2648,469.78967,.084848292,read,hpro
2014,CMR,urban=0,3817,2006,2648,469.78967,468.86621,read,score
2014,CMR,urban=1,1071,518,689,508.97662,,math,score
2014,CMR,urban=1,3817,2006,2648,508.97662,503.2807,math,score
2014,CMR,urban=1,1071,518,689,511.24222,,read,score
2014,CMR,urban=1,3817,2006,2648,511.24222,.28985524,read,hpro
2014,CMR,urban=1,3817,2006,2648,511.24222,532.7583,read,score
2014,CMR,urban=1,3817,2006,2648,511.24222,.71014476,read,fgt0
2014,CMR,urban=1,3817,2006,2648,511.24222,.30269498,read,fgt2
2014,CMR,urban=1,3817,2006,2648,511.24222,.49998561,read,fgt1
2014,COG,all,871,409,541,541.18054,,math,score
2014,COG,all,2673,1375,1882,541.18054,481.40677,math,score
2014,COG,all,871,409,541,522.67029,,read,score
2014,COG,all,2673,1375,1882,522.67029,.82860398,read,fgt0
2014,COG,all,2673,1375,1882,522.67029,.52469695,read,fgt1
2014,COG,all,2673,1375,1882,522.67029,.17139605,read,hpro
2014,COG,all,2673,1375,1882,522.67029,503.39581,read,score
2014,COG,all,2673,1375,1882,522.67029,.32320699,read,fgt2
2014,COG,male=0,871,409,541,539.18408,,math,score
2014,COG,male=0,2673,1375,1882,539.18408,473.83923,math,score
2014,COG,male=0,871,409,541,525.35437,,read,score
2014,COG,male=0,2673,1375,1882,525.35437,.17884712,read,hpro
2014,COG,male=0,2673,1375,1882,525.35437,508.43442,read,score
2014,COG,male=0,2673,1375,1882,525.35437,.31147951,read,fgt2
2014,COG,male=0,2673,1375,1882,525.35437,.82115287,read,fgt0
2014,COG,male=0,2673,1375,1882,525.35437,.51442987,read,fgt1
2014,COG,male=1,871,409,541,543.1687,,math,score
2014,COG,male=1,2673,1375,1882,543.1687,488.90353,math,score
2014,COG,male=1,871,409,541,519.99744,,read,score
2014,COG,male=1,2673,1375,1882,519.99744,.5346874,read,fgt1
2014,COG,male=1,2673,1375,1882,519.99744,498.40433,read,score
2014,COG,male=1,2673,1375,1882,519.99744,.8359853,read,fgt0
2014,COG,male=1,2673,1375,1882,519.99744,.33462068,read,fgt2
2014,COG,male=1,2673,1375,1882,519.99744,.16401467,read,hpro
2014,COG,urban=0,871,409,541,535.19568,,math,score
2014,COG,urban=0,2673,1375,1882,535.19568,453.88351,math,score
2014,COG,urban=0,871,409,541,498.89456,,read,score
2014,COG,urban=0,2673,1375,1882,498.89456,.43174291,read,fgt2
2014,COG,urban=0,2673,1375,1882,498.89456,.95772028,read,fgt0
2014,COG,urban=0,2673,1375,1882,498.89456,450.36581,read,score
2014,COG,urban=0,2673,1375,1882,498.89456,.04227975,read,hpro
2014,COG,urban=0,2673,1375,1882,498.89456,.62189722,read,fgt1
2014,COG,urban=1,871,409,541,545.6524,,math,score
2014,COG,urban=1,2673,1375,1882,545.6524,490.78992,math,score
2014,COG,urban=1,871,409,541,536.16803,,read,score
2014,COG,urban=1,2673,1375,1882,536.16803,.27803221,read,fgt2
2014,COG,urban=1,2673,1375,1882,536.16803,.78458613,read,fgt0
2014,COG,urban=1,2673,1375,1882,536.16803,.21541385,read,hpro
2014,COG,urban=1,2673,1375,1882,536.16803,521.47461,read,score
2014,COG,urban=1,2673,1375,1882,536.16803,.48424435,read,fgt1
2014,NER,all,813,459,546,437.44092,,math,score
2014,NER,all,3196,1768,2366,437.44092,405.81491,math,score
2014,NER,all,813,459,546,435.17258,,read,score
2014,NER,all,3196,1768,2366,435.17258,.9790538,read,fgt0
2014,NER,all,3196,1768,2366,435.17258,.020946216,read,hpro
2014,NER,all,3196,1768,2366,435.17258,403.48065,read,score
2014,NER,all,3196,1768,2366,435.17258,.75379944,read,fgt1
2014,NER,all,3196,1768,2366,435.17258,.61591816,read,fgt2
2014,NER,male=0,813,459,546,427.4863,,math,score
2014,NER,male=0,3196,1768,2366,427.4863,401.72803,math,score
2014,NER,male=0,813,459,546,432.85208,,read,score
2014,NER,male=0,3196,1768,2366,432.85208,400.07947,read,score
2014,NER,male=0,3196,1768,2366,432.85208,.97832221,read,fgt0
2014,NER,male=0,3196,1768,2366,432.85208,.63088745,read,fgt2
2014,NER,male=0,3196,1768,2366,432.85208,.021677794,read,hpro
2014,NER,male=0,3196,1768,2366,432.85208,.76434284,read,fgt1
2014,NER,male=1,813,459,546,444.97311,,math,score
2014,NER,male=1,3196,1768,2366,444.97311,408.94293,math,score
2014,NER,male=1,813,459,546,436.92841,,read,score
2014,NER,male=1,3196,1768,2366,436.92841,.60448146,read,fgt2
2014,NER,male=1,3196,1768,2366,436.92841,406.08383,read,score
2014,NER,male=1,3196,1768,2366,436.92841,.02038628,read,hpro
2014,NER,male=1,3196,1768,2366,436.92841,.74574429,read,fgt1
2014,NER,male=1,3196,1768,2366,436.92841,.97961372,read,fgt0
2014,NER,urban=0,813,459,546,408.01178,,math,score
2014,NER,urban=0,3196,1768,2366,408.01178,395.67783,math,score
2014,NER,urban=0,813,459,546,397.54138,,read,score
2014,NER,urban=0,3196,1768,2366,397.54138,.0028763064,read,hpro
2014,NER,urban=0,3196,1768,2366,397.54138,386.19147,read,score
2014,NER,urban=0,3196,1768,2366,397.54138,.79525417,read,fgt1
2014,NER,urban=0,3196,1768,2366,397.54138,.67489487,read,fgt2
2014,NER,urban=0,3196,1768,2366,397.54138,.99712372,read,fgt0
2014,NER,urban=1,813,459,546,449.9621,,math,score
2014,NER,urban=1,3196,1768,2366,449.9621,408.77356,math,score
2014,NER,urban=1,813,459,546,449.89438,,read,score
2014,NER,urban=1,3196,1768,2366,449.89438,.74141049,read,fgt1
2014,NER,urban=1,3196,1768,2366,449.89438,.97377986,read,fgt0
2014,NER,urban=1,3196,1768,2366,449.89438,408.5267,read,score
2014,NER,urban=1,3196,1768,2366,449.89438,.59829259,read,fgt2
2014,NER,urban=1,3196,1768,2366,449.89438,.026220156,read,hpro
2014,SEN,all,807,396,543,521.35291,,math,score
2014,SEN,all,2905,1339,2072,521.35291,546.57385,math,score
2014,SEN,all,807,396,543,501.87997,,read,score
2014,SEN,all,2905,1339,2072,501.87997,548.35138,read,score
2014,SEN,all,2905,1339,2072,501.87997,.28549656,read,fgt2
2014,SEN,all,2905,1339,2072,501.87997,.34824255,read,hpro
2014,SEN,all,2905,1339,2072,501.87997,.48191157,read,fgt1
2014,SEN,all,2905,1339,2072,501.87997,.65175748,read,fgt0
2014,SEN,male=0,807,396,543,513.6026,,math,score
2014,SEN,male=0,2905,1339,2072,513.6026,537.68787,math,score
2014,SEN,male=0,807,396,543,497.72461,,read,score
2014,SEN,male=0,2905,1339,2072,497.72461,546.28491,read,score
2014,SEN,male=0,2905,1339,2072,497.72461,.48507312,read,fgt1
2014,SEN,male=0,2905,1339,2072,497.72461,.34156376,read,hpro
2014,SEN,male=0,2905,1339,2072,497.72461,.28907764,read,fgt2
2014,SEN,male=0,2905,1339,2072,497.72461,.65843624,read,fgt0
2014,SEN,male=1,807,396,543,528.57367,,math,score
